FECHAACEPT;NUMEROIDENT;ADUANA;TIPOOPERACION;CODIGORUTEXPORTADORPPAL;NRO_EXPORTADOR;PORCENTAJEEXPPPAL;COMUNAEXPORTADORPPAL;CODIGORUTEXPSEC;NRO_EXPORTADOR_SEC;PORCENTAJEEXPSECUNDARIO;COMUNAEXPSECUNDARIO;PUERTOEMB;GLOSAPUERTOEMB;REGIONORIGEN;TIPOCARGA;VIATRANSPORTE;PUERTODESEMB;GLOSAPUERTODESEMB;PAISDESTINO;GLOSAPAISDESTINO;NOMBRECIATRANSP;PAISCIATRANSP;RUTCIATRANSP;DVRUTCIATRANSP;NOMBREEMISORDOCTRANSP;RUTEMISOR;DVRUTEMISOR;CODIGOTIPOAUTORIZA;NUMEROINFORMEEXPO;DVNUMEROINFORMEEXP;FECHAINFORMEEXP;MONEDA;MODALIDADVENTA;CLAUSULAVENTA;FORMAPAGO;VALORCLAUSULAVENTA;COMISIONESEXTERIOR;OTROSGASTOS;VALORLIQUIDORETORNO;NUMEROREGSUSP;ADUANAREGSUSP;PLAZOVIGENCIAREGSUSP;TOTALITEM;TOTALBULTOS;PESOBRUTOTOTAL;TOTALVALORFOB;VALORFLETE;CODIGOFLETE;VALORSEGURO;CODIGOSEG;VALORCIF;NUMEROPARCIALIDAD;TOTALPARCIALES;PARCIAL;OBSERVACION;NUMERODOCTOCANCELA;FECHADOCTOCANCELA;TIPODOCTOCANCELA;PESOBRUTOCANCELA;TOTALBULTOSCANCELA;NUMEROITEM;NOMBRE;ATRIBUTO1;ATRIBUTO2;ATRIBUTO3;ATRIBUTO4;ATRIBUTO5;ATRIBUTO6;CODIGOARANCEL;UNIDADMEDIDA;CANTIDADMERCANCIA;FOBUNITARIO;FOBUS;CODIGOOBSERVACION1;VALOROBSERVACION1;GLOSAOBSERVACION1;CODIGOOBSERVACION2;VALOROBSERVACION2;GLOSAOBSERVACION2;CODIGOOBSERVACION3;VALOROBSERVACION3;GLOSAOBSERVACION3;PESOBRUTOITEM;FECHAACEPTPACKAGE;NUMEROBULTO;TIPOBULTO;CANTIDADBULTO;IDENTIFICACIONBULTO;FECHAACEPTTRANSPORT;NSECDOCTRANSP;NUMERODOCTRANSP;FECHADOCTRANSP;NOMBRENAVE;NUMEROVIAJE;YEAR;MONTH
30052011;4237695;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;2062011;142;1;10;1;24276;0;0;24276;0;0;0;3;8;328;24276;0; ;0; ;0;0;0;NO; ;;0;;0;;3;NOTRO           ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ EMBOTHRIUM COCCI;NEUM~ PARA PLANTACION;;;;;;6029000;6;2,1;35,309524;74,15;99;0000000063;UNIDAD;20;;MERCANCIAS MAS DE UN MODELO.;68;800;AAPCCH-UE;5                                                                                                                                                                                                                                                                               ;30052011;1;22;8;ROTULADO                                             ;30052011;1;057-70304500;3052011;A FRANCE;284827                     ;2011;05
30052011;4258767;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;16062011;142;1;10;1;20891,57;0;0;20891,57;0;0;0;2;5;230;20891,57;0; ;0; ;0;0;0;NO; ;;0;;0;;1;ARAUCARIA/8-10  ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ ARAUCARIA ARAUCA;NA~ PARA PLANTACION;;;;;;6029000;6;197,2;102,770233;20266,29;99;0000014500;UNIDAD;68;800;AAPCCH-UE;0;;;220                                                                                                                                                                                                                                                                                             ;30052011;1;22;5;ROTULADO                                             ;30052011;1;057-70304555;17052011;A FRANCE;287052                     ;2011;05
30052011;4258767;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;16062011;142;1;10;1;20891,57;0;0;20891,57;0;0;0;2;5;230;20891,57;0; ;0; ;0;0;0;NO; ;;0;;0;;2;ARAUCARIA/6-8   ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ ARAUCARIA ARAUCA;NA~ PARA PLANTACION~;;;;;;6029000;6;6,1;102,504918;625,28;99;0000000500;UNIDAD;68;800;AAPCCH-UE;0;;;10                                                                                                                                                                                                                                                                                                 ;30052011;1;22;5;ROTULADO                                             ;30052011;1;057-70304555;17052011;A FRANCE;287052                     ;2011;05
30052011;4264985;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;19062011;142;1;10;1;19278,36;0;0;19278,36;0;0;0;3;6;232;19278,36;0; ;0; ;0;0;0;NO; ;;0;;0;;1;ARAUCARIA/04-06 ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ ARAUCARIA ARAUCA;NA~ PARA PLANTACION;;;;;;6029000;6;92,73;102,096517;9467,41;99;0000008250;UNIDAD;68;;SIN ACUERDO;0;;;102                                                                                                                                                                                                                                                                                               ;30052011;1;22;6;ROTULADO                                             ;30052011;1;057-70304566;20052011;A FRANCE;287054                     ;2011;05
30052011;4264985;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;19062011;142;1;10;1;19278,36;0;0;19278,36;0;0;0;3;6;232;19278,36;0; ;0; ;0;0;0;NO; ;;0;;0;;2;ARAUCARIA/8-10  ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ ARAUCARIA ARAUCA;NA~ PARA PLANTACION;;;;;;6029000;6;112,59;83,793499;9434,31;99;0000006750;UNIDAD;0;;;0;;;120                                                                                                                                                                                                                                                                                                           ;30052011;1;22;6;ROTULADO                                             ;30052011;1;057-70304566;20052011;A FRANCE;287054                     ;2011;05
30052011;4264985;48;200;3;7827;100;13119;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;A FRANCE;505;91750000;2;A FRANCE;91750000;2;0;515;5.0;19062011;142;1;10;1;19278,36;0;0;19278,36;0;0;0;3;6;232;19278,36;0; ;0; ;0;0;0;NO; ;;0;;0;;3;NOTRO           ~ PLANTAS VIVAS~ AGRICOLA CASASSUS-F~ EMBOTHRIUM COCCI;NEUM~ PARA PLANTACION;;;;;;6029000;6;6,68;56,383234;376,64;99;0000000320;UNIDAD;20;;MERCANCIAS MAS DE UN MODELO.;0;;;10                                                                                                                                                                                                                                                                                ;30052011;1;22;6;ROTULADO                                             ;30052011;1;057-70304566;20052011;A FRANCE;287054                     ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN A;NDREAS~ (FRESA);;;;;;6029000;6;12258,4;6,78392;83160;68;500;ACEM;0;;;0;;;13028,4                                                                                                                                                                                                                                                                                         ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN A;NDREAS~ (FRESA);;;;;;6029000;6;12258,4;6,78392;83160;68;500;ACEM;0;;;0;;;13028,4                                                                                                                                                                                                                                                                                         ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONTE;REY~ (FRESA);;;;;;6029000;6;3661,6;6,78392;24840;0;;;0;;;0;;;3891,6                                                                                                                                                                                                                                                                                                      ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONTE;REY~ (FRESA);;;;;;6029000;6;3661,6;6,78392;24840;0;;;0;;;0;;;3891,6                                                                                                                                                                                                                                                                                                      ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASPO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ PORTO;LAS~ (FRESA);;;;;;6029000;6;3948,16;6,78392;26784;0;;;0;;;0;;;4196,16                                                                                                                                                                                                                                                                                                    ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASPO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ PORTO;LAS~ (FRESA);;;;;;6029000;6;3948,16;6,78392;26784;0;;;0;;;0;;;4196,16                                                                                                                                                                                                                                                                                                    ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;4;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MOJAV;E~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                              ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;4;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MOJAV;E~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                              ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;5;0602PLANTASBE   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ BENIC;IA~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                             ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;5;0602PLANTASBE   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ BENIC;IA~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                             ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;6;0602PLANTASPA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ PALOM;AR~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                             ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;6;0602PLANTASPA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ PALOM;AR~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                             ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;7;0602PLANTAS     ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMAR;OSA~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                            ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;7;0602PLANTAS     ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMAR;OSA~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                            ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;8;0602PLANTASCR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMIN;O REAL~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                         ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266332;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144946;0;10000;134946;0;0;0;8;31;21149,66;134946;10000; ;0; ;0;0;0;NO; ;;0;;0;;8;0602PLANTASCR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMIN;O REAL~ (FRESA);;;;;;6029000;6;6,2;5,225806;32,4;0;;;0;;;0;;;6,7                                                                                                                                                                                                                                                                                                         ;30052011;2;28;5;LLAHUEN                                              ;30052011;1;CL.909.001651;20052011;;                                  ;2011;05
30052011;4266357;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144784;0;10000;134784;0;0;0;3;26;20966;134784;10000; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN A;NDREAS~ (FRESA);;;;;;6029000;6;14188;6,835636;96984;68;500;ACEM;0;;;0;;;15086                                                                                                                                                                                                                                                                                               ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001652;20052011;;                                  ;2011;05
30052011;4266357;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144784;0;10000;134784;0;0;0;3;26;20966;134784;10000; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONTE;RREY~ (FRESA);;;;;;6029000;6;1580;6,835443;10800;0;;;0;;;0;;;1680                                                                                                                                                                                                                                                                                                           ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001652;20052011;;                                  ;2011;05
30052011;4266357;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;14022012;13;1;11;1;144784;0;10000;134784;0;0;0;3;26;20966;134784;10000; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASPO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ PORTO;LAS~ (FRESA);;;;;;6029000;6;3950;6,835443;27000;0;;;0;;;0;;;4200                                                                                                                                                                                                                                                                                                            ;30052011;1;80;26;LLAHUEN                                             ;30052011;1;CL.909.001652;20052011;;                                  ;2011;05
31052011;4237985;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;2072011;142;1;2;1;5043,28;0;1261,7;3781,58;0;0;0;1;46;341;3781,58;1261,7; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;272;13,902868;3781,58;99;0000024840;VARAS;68;;SIN ACUERDO;0;;;341                                                                                                                                                                                                                                                                                       ;31052011;1;22;46;ROTULADO                                            ;31052011;1;057-70284745;3052011;AIR FRANCE;284827                   ;2011;05
31052011;4248153;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;9072011;142;1;2;1;4495,1;0;1207,7;3287,4;0;0;0;1;41;321;3287,4;1207,7; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;259,5;12,668208;3287,4;99;0000022140;STEMS;68;;SIN ACUERDO;0;;;321                                                                                                                                                                                                                                                                                         ;31052011;1;22;41;ROTULADO                                            ;31052011;1;057-70284760;10052011;AIR FRANCE;284834                   ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;18;35;630;99;0000002100;STEMS;68;;SIN ACUERDO;0;;;18                                                                                                                                                                                                                                                                                                            ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;2;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP;;;;;;;6031990;6;24;13,75;330;99;0000001100;STEMS;0;;;0;;;24                                                                                                                                                                                                                                                                                                                         ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADOS;PARA ADORNO;;;;;;6031990;6;152,5;6,92459;1056;99;0000003520;VARAS;0;;;0;;;152,5                                                                                                                                                                                                                                                                                               ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;4;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP;;;;;;6031990;6;297,5;5,042017;1500;99;0000005000;STEMS;0;;;0;;;297,5                                                                                                                                                                                                                                                                                            ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ PROTEAS~ CORTADAS PARA;ADORNO;;;;;;6031990;6;136,5;1,384615;189;99;0000000630;VARAS;0;;;0;;;136,5                                                                                                                                                                                                                                                                                                     ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;6;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO~;;;;;;6031990;6;90;5,4;486;99;0000000243;RAMO;0;;;0;;;90                                                                                                                                                                                                                                                                                          ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
31052011;4250559;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;5022012;13;3;9;1;9405,54;0;2969,54;6436;0;0;0;8;147;1179;6436;2969,54; ;0; ;9405,54;0;0;NO; ;;0;;0;;7;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .;;;;;;;6031990;6;357,5;3,622378;1295;99;0000001036;RAMOS;0;;;0;;;357,5                                                                                                                                                                                                                                                                                                                              ;31052011;1;22;147;ROTULADO                                           ;31052011;1;045-53721614;11052011;LAN CHILE;287170                    ;2011;05
