FECHAACEPT;NUMEROIDENT;ADUANA;TIPOOPERACION;CODIGORUTEXPORTADORPPAL;NRO_EXPORTADOR;PORCENTAJEEXPPPAL;COMUNAEXPORTADORPPAL;CODIGORUTEXPSEC;NRO_EXPORTADOR_SEC;PORCENTAJEEXPSECUNDARIO;COMUNAEXPSECUNDARIO;PUERTOEMB;GLOSAPUERTOEMB;REGIONORIGEN;TIPOCARGA;VIATRANSPORTE;PUERTODESEMB;GLOSAPUERTODESEMB;PAISDESTINO;GLOSAPAISDESTINO;NOMBRECIATRANSP;PAISCIATRANSP;RUTCIATRANSP;DVRUTCIATRANSP;NOMBREEMISORDOCTRANSP;RUTEMISOR;DVRUTEMISOR;CODIGOTIPOAUTORIZA;NUMEROINFORMEEXPO;DVNUMEROINFORMEEXP;FECHAINFORMEEXP;MONEDA;MODALIDADVENTA;CLAUSULAVENTA;FORMAPAGO;VALORCLAUSULAVENTA;COMISIONESEXTERIOR;OTROSGASTOS;VALORLIQUIDORETORNO;NUMEROREGSUSP;ADUANAREGSUSP;PLAZOVIGENCIAREGSUSP;TOTALITEM;TOTALBULTOS;PESOBRUTOTOTAL;TOTALVALORFOB;VALORFLETE;CODIGOFLETE;VALORSEGURO;CODIGOSEG;VALORCIF;NUMEROPARCIALIDAD;TOTALPARCIALES;PARCIAL;OBSERVACION;NUMERODOCTOCANCELA;FECHADOCTOCANCELA;TIPODOCTOCANCELA;PESOBRUTOCANCELA;TOTALBULTOSCANCELA;NUMEROITEM;NOMBRE;ATRIBUTO1;ATRIBUTO2;ATRIBUTO3;ATRIBUTO4;ATRIBUTO5;ATRIBUTO6;CODIGOARANCEL;UNIDADMEDIDA;CANTIDADMERCANCIA;FOBUNITARIO;FOBUS;CODIGOOBSERVACION1;VALOROBSERVACION1;GLOSAOBSERVACION1;CODIGOOBSERVACION2;VALOROBSERVACION2;GLOSAOBSERVACION2;CODIGOOBSERVACION3;VALOROBSERVACION3;GLOSAOBSERVACION3;PESOBRUTOITEM;FECHAACEPTPACKAGE;NUMEROBULTO;TIPOBULTO;CANTIDADBULTO;IDENTIFICACIONBULTO;FECHAACEPTTRANSPORT;NSECDOCTRANSP;NUMERODOCTRANSP;FECHADOCTRANSP;NOMBRENAVE;NUMEROVIAJE;YEAR;MONTH
30082016;7269155;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEXPORT CARGO SA;33333333;3;0;225;;24052017;13;3;9;1;24776,8;0;5321,3;19455,5;0;0;270;4;563;1840;19455,5;5321,3; ;0; ;24776,8;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;128;22,5;2880;99;9600.0;VARAS;0;;;0.0;;;140                                                                                                                                                                                                                                                                                                                                                       ;30082016;1;22;563;ROTULADO                                           ;30082016;1;369-68437316;27082016;ATLAS AIR;601873                    ;2016;08
30082016;7269155;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEXPORT CARGO SA;33333333;3;0;225;;24052017;13;3;9;1;24776,8;0;5321,3;19455,5;0;0;270;4;563;1840;19455,5;5321,3; ;0; ;24776,8;0;0;NO; ;;0;;0;;3;TULIPANES FRESCOS;CHILFRESH-F;40-60 CM;TULIPA SPP;;;;6031920;6;154;7,142857;1100;99;5500.0;VARAS;0;;;0.0;;;170                                                                                                                                                                                                                                                                                                                                             ;30082016;1;22;563;ROTULADO                                           ;30082016;1;369-68437316;27082016;ATLAS AIR;601873                    ;2016;08
30082016;7269155;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEXPORT CARGO SA;33333333;3;0;225;;24052017;13;3;9;1;24776,8;0;5321,3;19455,5;0;0;270;4;563;1840;19455,5;5321,3; ;0; ;24776,8;0;0;NO; ;;0;;0;;4;HELLEBORUS;HILVERDAKOOIJ-F;RAMOS DE 45;PARA PLANTAR;;;;6031999;6;36;8,333333;300;99;300.0;UNIDAD;0;;;0.0;;;39                                                                                                                                                                                                                                                                                                                                             ;30082016;1;22;563;ROTULADO                                           ;30082016;1;369-68437316;27082016;ATLAS AIR;601873                    ;2016;08
31082016;7230361;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;336;;7052017;142;3;5;1;67850,54;0;0;67850,54;0;0;270;1;1;22335;67850,54;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE FLORES;SOUTHERN BULBS;DE LILIUM;EN REPOSO VEGETATIVO;;;;6011011;10;310400;,218591;67850,54;99;21292.0;KILO;33;;0000000004.40;68.0;816;TLC-CHCHI;22335                                                                                                                                                                                                                                                                                                                 ;31082016;1;76;1;                                                     ;31082016;1;HLCUSCL160811684;10082016;SANTA TERESA;141481             ;2016;08
31082016;7252057;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;331;;17052017;142;3;5;1;19535,71;0;0;19535,71;0;0;270;1;1;17807;19535,71;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE FLORES;SOUTHERN BULBS;DE LILIUM;EN REPOSO VEGETATIVO;;;;6011011;10;126750;,154128;19535,71;99;16055.0;KILO;33;;0000000003.60;68.0;820;AAEECH-JAP;17807                                                                                                                                                                                                                                                                                          ;31082016;1;76;1;                                                     ;31082016;1;MOLU27803532952;20082016;NYK LIRA;142176                  ;2016;08
31082016;7256804;39;200;3;7630;100;6109;0;3188;0;0;906;SAN ANTONIO;6;F;1;252;CALLAO;219;PERU;C.C.N.I.;997;76534144;2;ALIANCA NAVEGACAO O LOGISTICA;80992000;3;0;219;;22082016;13;1;5;32;301185;0;0;301185;0;0;0;1;2;9544,6;301185;0; ;0; ;0;0;0;NO; ;;0;;0;;1;ESTACAS DE VID;VIVEROS NUEVA VID-F;RED GLOBE FREEDOM;ENRAIZADAS;;;;6022062;10;133860;2,25;301185;33;;0000000002.00;61;;6SCCXW0353;68.0;538;ACE;9544,6                                                                                                                                                                                                                                                                                                                         ;31082016;1;76;2;                                                     ;31082016;1;ANRMB6603A0JD8Z3;22082016;ARICA EXPRESS;142037            ;2016;08
31082016;7262399;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;CHILEXPRESS S.A.;96756430;3;0;219;2.0;21052017;13;1;2;1;4763,8;0;495;4268,8;0;0;270;3;1;275;4268,8;495; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE CEREZO;AGROMILLORA SUR S.A .-F;PRUNUSMAHALEB X PRUNUS AVIUM;ENRAIZADAS;;;;6022051;10;2386;,894929;2135,3;99;2386.0;UNIDAD;68;538;ACE;0.0;;;137,5                                                                                                                                                                                                                                                                                                                    ;31082016;1;80;1;ROT.                                                 ;31082016;1;045-86528116;24082016;LAN CHILE;600286                    ;2016;08
31082016;7262399;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;CHILEXPRESS S.A.;96756430;3;0;219;2.0;21052017;13;1;2;1;4763,8;0;495;4268,8;0;0;270;3;1;275;4268,8;495; ;0; ;0;0;0;NO; ;;0;;0;;2;PLANTAS DE CEREZO;AGROMILLORA SUR S.A .-F;PRUNUSCERASUS;ENRAIZADAS;;;;6022051;10;1192;,894924;1066,75;68;538.0;ACE;99;0000001192;UNIDAD;0.0;;;68,75                                                                                                                                                                                                                                                                                                                                  ;31082016;1;80;1;ROT.                                                 ;31082016;1;045-86528116;24082016;LAN CHILE;600286                    ;2016;08
31082016;7262399;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;CHILEXPRESS S.A.;96756430;3;0;219;2.0;21052017;13;1;2;1;4763,8;0;495;4268,8;0;0;270;3;1;275;4268,8;495; ;0; ;0;0;0;NO; ;;0;;0;;3;PLANTAS DE CEREZO;AGROMILLORA SUR S.A .-F;PRUNUSAVIUM X PRUNUS PSEUDOCER;ASUSENRAIZADAS;;;;6022051;10;1192;,894924;1066,75;68;538.0;ACE;99;0000001192;UNIDAD;0.0;;;68,75                                                                                                                                                                                                                                                                                                             ;31082016;1;80;1;ROT.                                                 ;31082016;1;045-86528116;24082016;LAN CHILE;600286                    ;2016;08
1092016;7253133;55;200;3;1976;100;14106;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;331;;17052017;142;1;5;1;27001,45;0;0;27001,45;0;0;270;1;1;11112;27001,45;0; ;0; ;0;1;2;SI; ;;0;;0;;1;06011011        ,  BULBO DE LILIUM ,  VALDIVIA LILIES F- , EN REPOSO;VEGETATIVO PARA REPRODUCCION;VEGETAL,;;;;;6011011;10;103750;,260255;27001,45;99;7400.0;KN;33;;0000000002.20;68.0;820;AAEECH-JAP;11112;1092016;1;76;1;;1092016;1;MOLU27803545353;20082016;NYK LYRA;142176.0;2016;09
1092016;7253182;55;200;3;1976;100;14106;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;NIPPON YUSEN KAISHA;331;96566940;K;NIPPON YUSEN KAISHA;96566940;K;0;331;;17052017;142;1;5;1;39233,31;0;0;39233,31;0;0;270;1;1;16436,5;39233,31;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        , BULBO DE LILIUM, VALDIVIA LILIES-F, EN REPOSO VEGET;ATIVO PARA REPRODUCCION  VEGET;AL,;;;;;6011011;10;150850;,260082;39233,31;99;11076.0;KN;33;;0000000003.20;68.0;820;AAEECH-JAP;16436,5;1092016;1;76;1;;1092016;1;NYKSSCLS04667400;20082016;NYK LYRA;142176.0;2016;09
1092016;7253248;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;331;;17052017;142;3;5;1;25367,1;0;0;25367,1;0;0;270;1;1;17807;25367,1;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        , BULBOS DE FLORES, SOUTHERN BULBS-F, DE LILIUM, EN R;EPOSO VEGETATIVO,;;;;;;6011011;10;172075;,147419;25367,1;99;16055.0;KILO;33;;0000000003.60;68.0;820;AAEECH-JAP;17807;1092016;1;76;1;;1092016;1;MOLU27803532926;20082016;NYK LYRA;142176.0;2016;09
1092016;7254476;55;200;3;3833;100;10303;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;76049840;8;DENKERS BV;76356896;2;0;515;;3112016;142;1;5;1;35272,9;0;0;35272,9;0;0;70;1;1;21852;35272,9;3000; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      , BULBOS DE FLORES, SUN AND BREEZE-F, DE LILIUM, EN R;EPOSO VEGETATIVO;;;;;;6011011;10;156250;,225747;35272,9;33;;0000000004.40;68;800;AAPCCH-UE;99.0;0000156250;UNIDADES;21852;1092016;1;76;1;;1092016;1;DKSRCLCNL1608006;25082016;MSC CHLOE;141947.0;2016;09
1092016;7256929;55;200;3;3833;100;10303;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;76049840;8;DENKERS BV;76356896;2;0;515;;3112016;142;1;5;1;34667,54;0;0;34667,54;0;0;70;1;1;23550;34667,54;3000; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      , BULBOS DE FLORES, SUN AND BREEZE-F, DE LILIUM, EN R;EPOSO VEGETATIVO;;;;;;6011011;10;153425;,225958;34667,54;68;800.0;AAPCCH-UE;33;;0000000004.80;99.0;0000153425;UNIDADES;23550;1092016;1;76;1;;1092016;1;DKSRCLCNL1608007;25082016;MSC CHLOE;141947.0;2016;09
1092016;7258462;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;AGENCIAS UNIVERSALES S.A.;997;96566940;K;HAPAG LLOYD, HAMBURGO;80992000;3;0;336;;29052017;142;3;5;1;37616,6;0;0;37616,6;0;0;364;2;1;24675;37616,6;0; ;0; ;0;0;0;NO; ;;0;;0;;1;----SIN-CODIGO--, BULBOS DE LILIUM, MANTOS VERDES-F, MARLON,;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 182,28 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;92054;,204965;18867,86;33;;5;68;816;TLCCH-CHI;61.0;0;97371725;11867,5;1092016;1;76;1;;1092016;1;HLCUSCL160835381;23082016;SANTA CRUZ;141906.0;2016;09
1092016;7258462;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;AGENCIAS UNIVERSALES S.A.;997;96566940;K;HAPAG LLOYD, HAMBURGO;80992000;3;0;336;;29052017;142;3;5;1;37616,6;0;0;37616,6;0;0;364;2;1;24675;37616,6;0; ;0; ;0;0;0;NO; ;;0;;0;;2;----SIN-CODIGO--, BULBOS DE LILIUM, MANTOS VERDES-F, ROBINA,;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 182,28 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;99346;,188722;18748,74;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;12807,5;1092016;1;76;1;;1092016;1;HLCUSCL160835381;23082016;SANTA CRUZ;141906.0;2016;09
2092016;7255375;34;200;3;1976;100;14106;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;336;;20052017;142;1;5;1;32143,55;0;0;32143,55;0;0;270;1;1;21225;32143,55;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        , BULBO DE LILIUM, VALDIVIA LILIES-F, EN REPOSO VEGET;ATIVO PARA REPRODUCCION  VEGET;AL;;;;;6011011;10;115605;,278046;32143,55;99;14190.0;KN;33;;0000000004.20;68.0;816;TLC-CHCHI;21225;2092016;1;76;1;;2092016;1;HLCUSCL160835823;23082016;SANTA CRUZ;141906.0;2016;09
2092016;7255583;34;200;3;1976;100;14106;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;336;;20052017;142;1;5;1;46187,51;0;0;46187,51;0;0;270;1;1;21710;46187,51;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        , BULBO DE LILIUM, VALDIVIA LILIES-F, EN REPOSO VEGET;ATIVO PARA REPRODUCCION  VEGE;TAL;;;;;6011011;10;175500;,263177;46187,51;99;14708.0;KN;33;;0000000004.40;68.0;816;TLC-CHCHI;21710;2092016;1;76;1;;2092016;1;HLCUSCL160836183;23082016;SANTA CRUZ;141906.0;2016;09
2092016;7255822;34;200;3;1976;100;14106;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;336;;20052017;142;1;5;1;40339,45;0;0;40339,45;0;0;270;1;1;21079;40339,45;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        , BULBO DE LILIUM, VALDIVIA LILIES-F, EN REPOSO VEGET;ATIVO PARA REPRODUCCION  VEGET;AL;;;;;6011011;10;150500;,268036;40339,45;99;14044.0;KN;33;;0000000004.20;68.0;816;TLC-CHCHI;21079;2092016;1;76;1;;2092016;1;HLCUSCL160836150;23082016;SANTA CRUZ;141906.0;2016;09
2092016;7262069;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;8;F;1;622;ROTTERDAM;515;HOLANDA;MEDITERRANEAN SHIPPING CO. SA;508;96707720;8;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;31032017;142;3;5;1;38799,7;0;0;38799,7;0;0;210;1;1;22050;38799,7;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ,BULBOS DE FLORES,;BULBOS DE LOS ANDES-F;ACAPULCO,DALIAN,EL DIVO,JOOP,;MERO STAR,SIBERIA,SORBONNE,;;;ZAMBESI,;6011011;10;284175;,136535;38799,7;33;;0000000004,40;61;;070ISA0533384;68.0;800;AAPCCH-UE;22050;2092016;1;76;1;;2092016;1;MSCUW6130147;27082016;MSC CHLOE;142049.0;2016;09
2092016;7262074;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;8;F;1;622;ROTTERDAM;515;HOLANDA;MEDITERRANEAN SHIPPING CO. SA;508;96707720;8;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;31032017;142;3;5;1;30394;0;0;30394;0;0;210;1;1;22050,03;30394;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ,BULBOS DE FLORES,;BULBOS DE LOS ANDES-F;FIREBOLT,PINNACLE,;PREMIUM BLOND,SIBERIA,;;;SORBONNE,TOUCHSTONE,;6011011;10;205850;,147651;30394;33;;0000000004,40;61;;070ISA0533388;68.0;800;AAPCCH-UE;22050,03;2092016;1;76;1;;2092016;1;MSCUW6130162;27082016;MSC CHLOE;142049.0;2016;09
2092016;7262085;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;8;F;1;622;ROTTERDAM;515;HOLANDA;MEDITERRANEAN SHIPPING CO. SA;508;96707720;8;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;31032017;142;3;5;1;25095;0;0;25095;0;0;210;1;1;22050;25095;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ,BULBOS DE FLORES,;BULBOS DE LOS ANDES-F;PREMIUM BLOND,;;;;;6011011;10;157500;,159333;25095;33;;0000000004,40;61;;070ISA0533386;68.0;800;AAPCCH-UE;22050;2092016;1;76;1;;2092016;1;MSCUW6130154;27082016;MSC CHLOE;142049.0;2016;09
2092016;7265163;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;37264,29;0;0;37264,29;0;0;364;4;1;24675;37264,29;0; ;0; ;37264,29;0;0;NO; ;;0;;0;;1;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,WILLEKE;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 181,35 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;69822;,19788;13816,4;33;;5;68;800;AAPCH-UE;61.0;0;SNG0208640;9047,5;2092016;1;76;1;;2092016;1;SNG0208640A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265163;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;37264,29;0;0;37264,29;0;0;364;4;1;24675;37264,29;0; ;0; ;37264,29;0;0;NO; ;;0;;0;;2;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,FOREVER;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 181,36 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;4534;,174835;792,7;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;587,5;2092016;1;76;1;;2092016;1;SNG0208640A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265163;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;37264,29;0;0;37264,29;0;0;364;4;1;24675;37264,29;0; ;0; ;37264,29;0;0;NO; ;;0;;0;;3;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,MYTH;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 181,35 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;41531;,202587;8413,66;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;5381,5;2092016;1;76;1;;2092016;1;SNG0208640A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265163;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;37264,29;0;0;37264,29;0;0;364;4;1;24675;37264,29;0; ;0; ;37264,29;0;0;NO; ;;0;;0;;4;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,PINK MIST;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 181,35 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;74538;,191064;14241,53;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;9658,5;2092016;1;76;1;;2092016;1;SNG0208640A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265191;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;35629,57;0;0;35629,57;0;0;364;2;1;24675;35629,57;0; ;0; ;0;0;0;NO; ;;0;;0;;1;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,ROBINA;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 166,12 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;39206;,196214;7692,76;33;;5;68;800;AAPCH-UE;61.0;0;SNG0208640;5631,81;2092016;1;76;1;;2092016;1;SNG0208640B;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265191;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;35629,57;0;0;35629,57;0;0;364;2;1;24675;35629,57;0; ;0; ;0;0;0;NO; ;;0;;0;;2;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,MARLON;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 166,12 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;132569;,210734;27936,81;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;19043,19;2092016;1;76;1;;2092016;1;SNG0208640B;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265227;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;33568,39;0;0;33568,39;0;0;364;7;1;24675;33568,39;0; ;0; ;0;0;0;NO; ;;0;;0;;1;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,COMPETITION;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 141,34 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;5371;,259942;1396,15;33;;5;68;800;AAPCH-UE;61.0;0;SNG0208637;893;2092016;1;76;1;;2092016;1;SNG0208637A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265227;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;33568,39;0;0;33568,39;0;0;364;7;1;24675;33568,39;0; ;0; ;0;0;0;NO; ;;0;;0;;2;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,ROBINA;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 141,35 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;2827;,23619;667,71;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;470;2092016;1;76;1;;2092016;1;SNG0208637A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265227;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;33568,39;0;0;33568,39;0;0;364;7;1;24675;33568,39;0; ;0; ;0;0;0;NO; ;;0;;0;;3;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,MYTH;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 141,33 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;41128;,20844;8572,7;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;6838,5;2092016;1;76;1;;2092016;1;SNG0208637A;29082016;BODO SCHULTE;142030.0;2016;09
2092016;7265227;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;6;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;30052017;142;3;5;1;33568,39;0;0;33568,39;0;0;364;7;1;24675;33568,39;0; ;0; ;0;0;0;NO; ;;0;;0;;4;-SIN-CODIGO-----,BULBOS DE LILIUM,MANTOS VERDES-F,SOLANGE;CATEGORIAS Y CALIBRES TODOS, C;ONTENIDOS  EN CAJAS  DE CARTON;DE 141,33 KN, PRODUCTO TRADIC;IONAL.;;;6011011;10;848;,224351;190,25;72;0.0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0.0;0;;141;2092016;1;76;1;;2092016;1;SNG0208637A;29082016;BODO SCHULTE;142030.0;2016;09
