TPO_DOCTO;ADU;FORM;FECVENCI;CODCOMUN;NUM_UNICO_IMPORTADOR;CODPAISCON;DESDIRALM;CODCOMRS;ADUCTROL;NUMPLAZO;INDPARCIAL;NUMHOJINS;TOTINSUM;CODALMA;NUM_RS;FEC_RS;ADUA_RS;NUMHOJANE;NUM_SEC;PA_ORIG;PA_ADQ;VIA_TRAN;TRANSB;PTO_EMB;PTO_DESEM;TPO_CARGA;ALMACEN;FEC_ALMAC;FECRETIRO;NU_REGR;ANO_REG;CODVISBUEN;NUMREGLA;NUMANORES;CODULTVB;PAGO_GRAV;FECTRA;FECACEP;GNOM_CIA_T;CODPAISCIA;NUMRUTCIA;DIGVERCIA;NUM_MANIF;NUM_MANIF1;NUM_MANIF2;FEC_MANIF;NUM_CONOC;FEC_CONOC;NOMEMISOR;NUMRUTEMI;DIGVEREMI;GREG_IMP;REG_IMP;BCO_COM;CODORDIV;FORM_PAGO;NUMDIAS;VALEXFAB;MONEDA;MONGASFOB;CL_COMPRA;TOT_ITEMS;FOB;TOT_HOJAS;COD_FLE;FLETE;TOT_BULTOS;COD_SEG;SEGURO;TOT_PESO;CIF;NUM_AUT;FEC_AUT;GBCOCEN;ID_BULTOS;TPO_BUL1;CANT_BUL1;TPO_BUL2;CANT_BUL2;TPO_BUL3;CANT_BUL3;TPO_BUL4;CANT_BUL4;TPO_BUL5;CANT_BUL5;TPO_BUL6;CANT_BUL6;TPO_BUL7;CANT_BUL7;TPO_BUL8;CANT_BUL8;CTA_OTRO;MON_OTRO;CTA_OTR1;MON_OTR1;CTA_OTR2;MON_OTR2;CTA_OTR3;MON_OTR3;CTA_OTR4;MON_OTR4;CTA_OTR5;MON_OTR5;CTA_OTR6;MON_OTR6;CTA_OTR7;MON_OTR7;MON_178;MON_191;FEC_501;VAL_601;FEC_502;VAL_602;FEC_503;VAL_603;FEC_504;VAL_604;FEC_505;VAL_605;FEC_506;VAL_606;FEC_507;VAL_607;TASA;NCUOTAS;ADU_DI;NUM_DI;FEC_DI;MON_699;MON_199;NUMITEM;DNOMBRE;DMARCA;DVARIEDAD;DOTRO1;DOTRO2;ATR_5;ATR_6;SAJU_ITEM;AJU_ITEM;CANT_MERC;MERMAS;MEDIDA;PRE_UNIT;ARANC_ALA;NUMCOR;NUMACU;CODOBS1;DESOBS1;CODOBS2;DESOBS2;CODOBS3;DESOBS3;CODOBS4;DESOBS4;ARANC_NAC;CIF_ITEM;ADVAL_ALA;ADVAL;VALAD;OTRO1;CTA1;SIGVAL1;VAL1;OTRO2;CTA2;SIGVAL2;VAL2;OTRO3;CTA3;SIGVAL3;VAL3;OTRO4;CTA4;SIGVAL4;VAL4;YEAR;MONTH
151;39;15;21012016;13127;346466;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;6012016;6012016;HAMBURG SUD;563;59059900.0;K;133158.0;;;0;SUDUB550149767RL;1012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;7;18689,04;3;0;2382;1;2;373,78;6405;21444,82;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;4074,51;4075,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;6;SIN-CODIGO      ~ HYPERICUM~ ALIANZA-F~ FRESCAS~ F;LORES CORTADAS PARA RAMOS O AD;ORNOS;;;;;;0;124,41;0;6;2,917772;6039000.0;0;565;99.0;00000006.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;;;;;6039000;416,53;0;223;0;19;178.0;+;79,14;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;21012016;13127;346466;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;6012016;6012016;HAMBURG SUD;563;59059900.0;K;133158.0;;;0;SUDUB550149767RL;1012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;7;18689,04;3;0;2382;1;2;373,78;6405;21444,82;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;4074,51;4075,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;7;SIN-CODIGO      ~ CARNATION~ ALIANZA-F~ FRESCAS~ F;LORES CORTADAS PARA RAMOS O AD;ORNOS;;;;;;0;39,5462;0;6;3,793032;6031000.0;0;565;99.0;00000012.000000 PIEZAS;;;;;;;6031999;172,12;0;223;0;19;178.0;+;32,7;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;22012016;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;7012016;7012016;SEALAND;507;96653890.0;2;133450.0;;;0;SLD095733;29122015;SEALAND;96653890;2;ALCCH-COL;64;0;0;32;0;0;13;0;5;2;24414,2;2;0;1373;1;2;488,28;7207;26275,48;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4992,34;4993,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;SIN-CODIGO      ~ CRISANTEMOS~ SILVESTRES-F~ EN PO;MPONES FRESCOS~ FLORES CORTADA;S PARA RAMOS O ADORNOS;;;;;;0;300,47;0;6;3,726196;6031000.0;0;640;99.0;00000336.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;96.0;175-2016;;;6031400;1204,97;0;223;0;19;178.0;+;228,94;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;22012016;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;7012016;7012016;SEALAND;507;96653890.0;2;133450.0;;;0;SLD095733;29122015;SEALAND;96653890;2;ALCCH-COL;64;0;0;32;0;0;13;0;5;2;24414,2;2;0;1373;1;2;488,28;7207;26275,48;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4992,34;4993,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;SIN-CODIGO      ~ CRISANTEMOS~ SILVESTRES-F~ EN PO;MPONES FRESCOS~ FLORES CORTADA;S PARA RAMOS O ADORNOS;;;;;;0;6251,53;0;6;3,726222;6031000.0;0;640;99.0;00012882.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;;;;;6031400;25070,51;0;223;0;19;178.0;+;4763,4;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;CMA CGM;505;99595200.0;9;133310.0;;;0;GQL0137040;3012016;CMA CGM CHILE S.A.;99595200;9;ALADI;71;0;0;32;0;0;13;0;5;5;38730;2;0;3130;1;2;774,6;6348;42634,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;8100,57;8101,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;SIN-CODIGO      ~ ROSAS~ FRESH LOGISTICS-F~ FRESCA;S~ FLORES CORTADAS PARA RAMOS;O ADORNOS;;;;;;0;3612,1923;0;6;7,931471;6031000.0;0;565;99.0;00000382.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;96.0;189-2016;;;6031100;31538,38;0;223;0;19;178.0;+;5992,29;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;CMA CGM;505;99595200.0;9;133310.0;;;0;GQL0137040;3012016;CMA CGM CHILE S.A.;99595200;9;ALADI;71;0;0;32;0;0;13;0;5;5;38730;2;0;3130;1;2;774,6;6348;42634,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;8100,57;8101,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;SIN-CODIGO      ~ SOLIDAGO~ FRESH LOGISTICS-F~ FRE;SCAS~ FLORES CORTADAS PARA RAM;OS O ADORNOS;;;;;;0;25,2154;0;6;7,931661;6031000.0;0;565;99.0;00000005.000000 PIEZAS;;;;;;;6031999;220,16;0;223;0;19;178.0;+;41,83;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;CMA CGM;505;99595200.0;9;133310.0;;;0;GQL0137040;3012016;CMA CGM CHILE S.A.;99595200;9;ALADI;71;0;0;32;0;0;13;0;5;5;38730;2;0;3130;1;2;774,6;6348;42634,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;8100,57;8101,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;SIN-CODIGO      ~ GYPSOPHILA~ FRESH LOGISTICS-F~ F;RESCAS~ FLORES CORTADAS PARA R;AMOS O ADORNOS;;;;;;0;302,5923;0;6;7,931464;6031000.0;0;565;99.0;00000040.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;;;;;6031999;2641,96;0;223;0;19;178.0;+;501,97;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;CMA CGM;505;99595200.0;9;133310.0;;;0;GQL0137040;3012016;CMA CGM CHILE S.A.;99595200;9;ALADI;71;0;0;32;0;0;13;0;5;5;38730;2;0;3130;1;2;774,6;6348;42634,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;8100,57;8101,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;SIN-CODIGO      ~ HIPERICUM~ FRESH LOGISTICS-F~ FR;ESCAS~ COSTADOS PARA ADORNOS F;LORALES;;;;;;0;139,3154;0;6;7,931643;6031000.0;0;565;99.0;00000017.000000 PIEZAS;;;;;;;6031980;1216,4;0;223;0;19;178.0;+;231,12;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;CMA CGM;505;99595200.0;9;133310.0;;;0;GQL0137040;3012016;CMA CGM CHILE S.A.;99595200;9;ALADI;71;0;0;32;0;0;13;0;5;5;38730;2;0;3130;1;2;774,6;6348;42634,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,2;;0;;0;;0;;0;;0;;0;8100,57;8101,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;SIN-CODIGO      ~ CRISANTEMOS~ FRESH LOGISTIC-F~ F;RESCAS~ FLORES PRESENTADAS EN;CAJAS;;;;;;0;803,7615;0;6;7,931457;6031000.0;0;565;99.0;00000085.000000 PIES;;;;;;;6031400;7017,7;0;223;0;19;178.0;+;1333,36;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;34862;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;HAMBURG SUD;563;59059900.0;K;133859.0;;;0;SUDUB63705023W3S;8012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;6;18305,6;2;0;2392;1;2;366,11;6624;21063,71;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4002,11;4003,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;SIN-CODIGO      ~ ROSAS~ ALIANZA-F~ FRESCAS~ FLORE;S CORTADAS PARA RAMOS O ADORNO;S;;;;;;0;595,2538;0;6;3,592585;6031000.0;0;565;99.0;00000038.000000 PIEZAS;96.0;291-2016;;;;;6031100;2460,71;0;223;0;19;178.0;+;467,53;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;34862;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;HAMBURG SUD;563;59059900.0;K;133859.0;;;0;SUDUB63705023W3S;8012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;6;18305,6;2;0;2392;1;2;366,11;6624;21063,71;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4002,11;4003,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;SIN-CODIGO      ~ ROSAS~ ALIANZA-F~ FRESCAS~ FLORE;S CORTADAS PARA RAMOS O ADORNO;S;;;;;;0;761,4308;0;6;3,592579;6031000.0;0;565;99.0;00000051.000000 PIEZAS;;;;;;;6031100;3147,66;0;223;0;19;178.0;+;598,06;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;34862;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;HAMBURG SUD;563;59059900.0;K;133859.0;;;0;SUDUB63705023W3S;8012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;6;18305,6;2;0;2392;1;2;366,11;6624;21063,71;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4002,11;4003,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;SIN-CODIGO      ~ ROSAS~ ALIANZA-F~ FRESCAS~ FLORE;S CORTADAS PARA RAMOS O ADORNO;S;;;;;;0;290,0385;0;6;3,592626;6031000.0;0;565;99.0;00000025.000000 PIEZAS;;;;;;;6031100;1199;0;223;0;19;178.0;+;227,81;0;;;0;0;;;0;0;;;0;2016;01
151;39;15;23012016;13108;34862;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;8012016;8012016;HAMBURG SUD;563;59059900.0;K;133859.0;;;0;SUDUB63705023W3S;8012016;HAMBURG SUD;59059900;K;ALADI;71;0;0;32;0;0;13;0;5;6;18305,6;2;0;2392;1;2;366,11;6624;21063,71;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;4002,11;4003,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;SIN-CODIGO      ~ ROSAS~ ALIANZA-F~ FRESCAS~ FLORE;S CORTADAS PARA RAMOS O ADORNO;S;;;;;;0;3036,4231;0;6;3,592582;6031000.0;0;565;99.0;00000246.000000 PIEZAS;20.0;MERC. MAS DE UN MODELO;;;;;6031100;12552,19;0;223;0;19;178.0;+;2384,92;0;;;0;0;;;0;0;;;0;2016;01
