15032014;5821707;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;24112014;13;3;9;1;9435,52;0;3987,77;5447,75;0;0;0;9;239;1326;5447,75;3987,77; ;0; ;9435,52;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ WEIGELA~ CORTADAS PARA;ADORNO;;;;;;6031999;6;12;4,5;54;99;0000000180;VARAS;0;;;0;;;15                                                                                                                                                                                                                                                                                                                      ;15032014;1;22;239;ROTULADO                                           ;15032014;1;369-52404321;27022014;ATLAS AIR;449560                    
15032014;5821707;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;24112014;13;3;9;1;9435,52;0;3987,77;5447,75;0;0;0;9;239;1326;5447,75;3987,77; ;0; ;9435,52;0;0;NO; ;;0;;0;;8;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO~;;;;;;6031999;6;12;1,25;15;99;0000000012;RAMO;0;;;0;;;14                                                                                                                                                                                                                                                                                               ;15032014;1;22;239;ROTULADO                                           ;15032014;1;369-52404321;27022014;ATLAS AIR;449560                    
15032014;5821707;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;24112014;13;3;9;1;9435,52;0;3987,77;5447,75;0;0;0;9;239;1326;5447,75;3987,77; ;0; ;9435,52;0;0;NO; ;;0;;0;;9;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;34;8,639706;293,75;99;0000000235;RAMO;0;;;0;;;44                                                                                                                                                                                                                                                                                             ;15032014;1;22;239;ROTULADO                                           ;15032014;1;369-52404321;27022014;ATLAS AIR;449560                    
15032014;5825216;55;200;3;6471;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;2122014;142;1;5;1;143776,45;0;0;143776,45;0;0;0;1;1;16264;143776,45;4845,89; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SONE-F~ DE LILIUM~ EN REPOSO VEGET;ATIVO;;;;;;6011011;10;1249250;,11509;143776,45;61;;4SCLES1518;68;800;AAPCCH-UE;99;0001249250;UNIDAD;16264                                                                                                                                                                                                                                                                                    ;15032014;1;76;1;                                                     ;15032014;1;SUDUB47012590029;07032014;CAP STEWART;107558              
15032014;5834539;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;1122014;13;3;9;1;8765,76;0;4003,26;4762,5;0;0;0;5;233;1349;4762,5;4003,26; ;0; ;8765,76;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;168;7,589286;1275;99;0000004250;VARAS;68;;SIN ACUERDO;0;;;188                                                                                                                                                                                                                                                                                                 ;15032014;1;22;233;ROTULADO                                           ;15032014;1;369-52404332;06032014;ATLAS AIR;451161                    
15032014;5834539;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;1122014;13;3;9;1;8765,76;0;4003,26;4762,5;0;0;0;5;233;1349;4762,5;4003,26; ;0; ;8765,76;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;686;2,457726;1686;99;0000005620;VARAS;0;;;0;;;818                                                                                                                                                                                                                                                                                                                     ;15032014;1;22;233;ROTULADO                                           ;15032014;1;369-52404332;06032014;ATLAS AIR;451161                    
15032014;5834539;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;1122014;13;3;9;1;8765,76;0;4003,26;4762,5;0;0;0;5;233;1349;4762,5;4003,26; ;0; ;8765,76;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~~;CORTADOS PARA ADORNO~;;;;;;6031999;6;36;9;324;99;0000001080;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                          ;15032014;1;22;233;ROTULADO                                           ;15032014;1;369-52404332;06032014;ATLAS AIR;451161                    
15032014;5834539;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;1122014;13;3;9;1;8765,76;0;4003,26;4762,5;0;0;0;5;233;1349;4762,5;4003,26; ;0; ;8765,76;0;0;NO; ;;0;;0;;4;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031999;6;180;6,333333;1140;99;0000003800;VARAS;0;;;0;;;265                                                                                                                                                                                                                                                                                                           ;15032014;1;22;233;ROTULADO                                           ;15032014;1;369-52404332;06032014;ATLAS AIR;451161                    
15032014;5834539;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;1122014;13;3;9;1;8765,76;0;4003,26;4762,5;0;0;0;5;233;1349;4762,5;4003,26; ;0; ;8765,76;0;0;NO; ;;0;;0;;5;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;32;10,546875;337,5;99;0000000270;RAMO;0;;;0;;;38                                                                                                                                                                                                                                                                                               ;15032014;1;22;233;ROTULADO                                           ;15032014;1;369-52404332;06032014;ATLAS AIR;451161                    
15032014;5847634;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;515;;7122014;13;3;9;1;2969,5;0;1043,5;1926;0;0;0;1;52;232;1926;1043,5; ;0; ;2969,5;0;0;NO; ;;0;;0;;1;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 90 CM;;;;;;6031999;6;189;10,190476;1926;99;6420;VARAS;68;800;AAPCCH-UE;0;;;232                                                                                                                                                                                                                                                                                                         ;15032014;1;22;52;ROTULADO                                            ;15032014;1;045-86712032;12032014;LAN CHILE;450111                    
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 50-70CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;242;8,628099;2088;99;6960;VARAS;68;;SIN ACUERDO;0;;;313                                                                                                                                                                                                                                                                                                         ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 35-50CM~ HYDRANGEAS;P;;;;;;6031999;6;613;2,718597;1666,5;99;5555;VARAS;0;;;0;;;854                                                                                                                                                                                                                                                                                                                        ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;3;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 7;0 - 90 CM;;;;;;6031999;6;104;9;936;99;3120;VARAS;0;;;0;;;174                                                                                                                                                                                                                                                                                                                          ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;4;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO: 30-60CM~ L;APHOSORIA CUADROFINATA;;;;;;6049000;6;69;8,967391;618,75;99;495;RAMO;0;;;0;;;79                                                                                                                                                                                                                                                                                                       ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;5;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ ACULEATOS~;;;;;;;6031999;6;91;5,357143;487,5;99;390;RAMOS;0;;;0;;;110                                                                                                                                                                                                                                                                                                                                        ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;6;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 50 CM~ PIN CUSHION;;;;;;;6031999;6;16;27;432;99;1440;VARAS;0;;;0;;;20                                                                                                                                                                                                                                                                                                                                    ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;7;ROSEHIPS        ~ ROSE HIPS~ CHILFRESH-F~ GRADO 45-70;;;;;;;6031999;6;60;4,458333;267,5;99;214;RAMOS;0;;;0;;;70                                                                                                                                                                                                                                                                                                                                              ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;8;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 40-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;12;9;108;99;360;VARAS;0;;;0;;;16                                                                                                                                                                                                                                                                                                                   ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
15032014;5847935;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;7122014;13;3;9;1;11463,63;0;4791,88;6671,75;0;0;0;9;281;1661;6671,75;4791,88; ;0; ;11463,63;0;0;NO; ;;0;;0;;9;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 70-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO;;;;;;6031999;6;17;3,970588;67,5;99;54;RAMO;0;;;0;;;25                                                                                                                                                                                                                                                                                                     ;15032014;1;22;281;ROTULADO                                           ;15032014;1;369-52404343;12032014;ATLAS;452168                        
17032014;5491582;55;200;3;9698;100;10205;0;3188;0;0;909;LIRQUEN;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;MOL;997;33333333;3;MOL;3333333;1;0;330;;17042014;13;4;2;1;24746,75;0;1200;23546,75;0;0;0;1;1;6516;23546,75;1200; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ TEPU-F~ 5 STARS~ EN BOLSAS;;;;;;;6042090;6;6265;3,75846;23546,75;99;0000001253;BOLSAS;68;;SIN ACUERDO;61;;27801768527;6516                                                                                                                                                                                                                                                                                                                                    ;17032014;1;74;1;                                                     ;17032014;1;MOLU27801768527;21072013;NYK LODESTAR;98701               
17032014;5512143;55;200;3;9698;100;10205;0;3188;0;0;909;LIRQUEN;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;MOL;997;33333333;3;MOL;3333333;1;0;330;;1052014;13;4;2;1;30912;0;1200;29712;0;0;0;1;1;6988,8;29712;1200; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ TEPU-F~ 5 STARS~ EN BOLSAS;;;;;;;6042090;6;6720;4,421429;29712;99;0000001344;BOLSAS;68;;SIN ACUERDO;61;;27801801712;6988,8                                                                                                                                                                                                                                                                                                                                           ;17032014;1;74;1;                                                     ;17032014;1;MOLU27801801712;04082013;MOL PRECISION;99348              
17032014;5540686;55;200;3;9698;100;10205;0;3188;0;0;909;LIRQUEN;8;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;MOL;997;33333333;3;MOL;33333333;3;0;330;;22052014;13;1;2;1;31395;0;1216;30179;0;0;0;1;1;7171;30179;1216; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ TEPU-F~ 5 STARS~ EN BOLSAS;;;;;;;6042090;6;6895;4,37694;30179;99;0000001379;BOLSAS;68;;SIN ACUERDO;61;;27801822778;7171                                                                                                                                                                                                                                                                                                                                                ;17032014;1;74;1;                                                     ;17032014;1;MOLU27801822778;25082013;SAN FRANCISCO BRIDGE;99966       
17032014;5818017;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;30062014;13;1;5;1;50400;0;0;50400;0;0;0;1;2;14200;50400;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,6;50400;61;;14002WCLSVE002;99;0000014000;KN;68;;SIN ACUERDO;14200                                                                                                                                                                                                                                                                                   ;17032014;1;74;2;                                                     ;17032014;1;SVEKHH000362;03032014;MAULLIN;107533                      
17032014;5839672;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;3052014;142;1;2;1;46057,96;0;5698,2;40359,76;0;0;0;1;4;2177;40359,76;5698,2; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR ARBEQUINA~ VIVA;S DE FRUTOS COMESTIBLES;;;;;;6022059;10;168480;,239552;40359,76;99;0000168480;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;2177                                                                                                                                                                                                                                                              ;17032014;1;80;4;ROTULADO                                             ;17032014;1;075-84929401;08032014;IB;450489                           
17032014;5841717;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;NDO CHILE S.A.;76144377;1;0;515;;7122014;142;3;2;1;4790,87;0;831,99;3958,88;0;0;0;1;36;253;3958,88;831,99; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;198;19,994343;3958,88;68;800;AAPCCH-UE;0;;;0;;;253                                                                                                                                                                                                                                                                                                            ;17032014;1;22;36;ROT.                                                ;17032014;1;006-38656516;12032014;DELTA AIR LINES.;449121             
17032014;5845364;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;NDO CHILE S.A.;76144377;1;0;515;;11042014;142;3;2;1;6396,94;0;1110,91;5286,03;0;0;0;1;39;252;5286,03;1110,91; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;190;27,821211;5286,03;68;800;AAPCCH-UE;0;;;0;;;252                                                                                                                                                                                                                                                                                                          ;17032014;1;40;39;ROT.                                                ;17032014;1;006-38656516;12032014;DELTA AIR LINES.;449121             
19032014;5819386;55;200;3;1589;100;13301;0;3188;0;0;926;CORONEL;10;R;1;143;JACKSONVILLE;225;U.S.A.;MEDITERRANEAN SHIPPING CO.;508;96707720;8;MEDITERRANEAN SHIPPING COMPANY;96707720;8;0;225;;3072014;13;1;5;1;29880;0;0;29880;0;0;0;1;1;8400;29880;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;8300;3,6;29880;61;;SA0381233;99;0000008300;KN;68;;SIN ACUERDO;8400                                                                                                                                                                                                                                                                                         ;19032014;1;74;1;                                                     ;19032014;1;MSCUTJ320047;06032014;SANTA ROSANNA;107521                
19032014;5819392;55;200;3;1589;100;13301;0;3188;0;0;926;CORONEL;10;R;1;142;PORT EVERGLADES;225;U.S.A.;MEDITERRANEAN SHIPPING CO.;508;96707720;8;MEDITERRANEAN SHIPPING COMPANY;96707720;8;0;225;;3072014;13;1;5;1;30562;0;0;30562;0;0;0;1;1;8360;30562;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;8260;3,7;30562;61;;SA0383875;99;0000008260;KN;68;;SIN ACUERDO;8360                                                                                                                                                                                                                                                                                      ;19032014;1;74;1;                                                     ;19032014;1;MSCUTJ325178;06032014;SANTA ROSANNA;107521                
19032014;5855298;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;K.L.M.;515;91354000;K;NDO CHILE S.A.;76144377;1;0;515;;16042014;142;3;2;1;5781,85;0;1419,22;4362,63;0;0;0;1;53;364;4362,63;1419,22; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;280;15,580821;4362,63;68;800;AAPCCH-UE;0;;;0;;;364                                                                                                                                                                                                                                                                                                                    ;19032014;1;22;53;ROT                                                 ;19032014;1;074-22173373;17032014;K.L.M.;448472                       
21032014;5859028;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;NDO CHILE S.A.;76144377;1;0;515;;14122014;142;3;2;1;7668,12;0;1951;5717,12;0;0;0;1;76;540;5717,12;1951; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;430;13,295628;5717,12;68;800;AAPCCH-UE;64;a;VARIACION P/U;0;;;540                                                                                                                                                                                                                                                                                                 ;21032014;1;22;76;ROT                                                 ;21032014;1;006-38656531;19032014;DELTA AIR LINES.;449128             
25032014;5811081;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;515;5.0;30032014;142;1;2;1;91323,8;0;2427,35;88896,45;0;0;0;1;50;618,5;88896,45;2427,35; ;0; ;0;0;0;NO; ;;0;;0;;1;LILIUM          ~ BULBOS DE LILIUM~ S.M.R.-F~ LILIUM~ PARA PLANTAR EN;VIVEROS;;;;;;6012011;10;616435;,144211;88896,45;99;0000616435;UNIDADES;68;800;240082187;0;;;618,5                                                                                                                                                                                                                                                                       ;25032014;1;40;50;SONE                                                ;25032014;1;38653775;22022014;DELTA CARGO S.R.L.;TL 146               
25032014;5837867;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;A.HARTRODT;84007300;9;0;515;5.0;7042014;142;1;2;1;233769,61;0;5547,8;228221,81;0;0;0;1;116;1392,46;228221,81;5547,8; ;0; ;0;0;0;NO; ;;0;;0;;1;LILIUM          ~ BULBOS DE LILIUM~ GEBR. VLETTER-F~ LILIUM~ PARA PLAN;TAR EN VIVEROS;;;;;;6012011;10;1388275;,164392;228221,81;99;0001388275;UNIDADES;68;800;2400082054;0;0000000000;;1392,46                                                                                                                                                                                                                                                    ;25032014;1;22;116;SONE                                               ;25032014;1;38656682;08032014;DELTA CARGO S.R.L.;DL146                
25032014;5838576;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;A.HARTRODT;84007300;9;0;515;5.0;7042014;142;1;2;1;15335,63;0;1425;13910,63;0;0;0;1;45;348,66;13910,63;1425; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS;;;;;;6029059;6;304,56;45,674514;13910,63;99;0000056404;UNIDADES;68;800;2700082071;0;0000000000;;348,66                                                                                                                                                                                                                                                                ;25032014;1;22;45;SONE                                                ;25032014;1;38656704;07032014;DELTA CARGO S.R.L.;DL146                
25032014;5840003;55;200;3;6471;100;5503;0;3188;0;0;908;SAN VICENTE;5;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;8122014;142;1;5;1;161949,17;0;0;161949,17;0;0;0;1;1;14839;161949,17;5259,66; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SONE-F~ DE LILIUM~ EN REPOSO VEGET;ATIVO;;;;;;6011011;10;934169;,173362;161949,17;99;0000934169;UNIDAD;61;;4SCLES1606;68;800;AAPCCH-UE;14839                                                                                                                                                                                                                                                                                     ;25032014;1;76;1;                                                     ;25032014;1;SUDUB47012629059;13032014;CCNI ANTOFAGASTA;107897         
25032014;5840160;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;5;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;8122014;142;1;5;1;391,95;0;0;391,95;0;0;0;1;1;380;391,95;151; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;43430;,009025;391,95;99;0000043430;UNIDAD;61;;4SCLES1606;68;800;AAPCCH-UE;380                                                                                                                                                                                                                                                                                              ;25032014;1;76;1;                                                     ;25032014;1;SUDUB47012629060;13032014;CCNI ANTOFAGASTA;107897         
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASCR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMI;NO REAL~ (FRESA);;;;;;6029023;6;3680,1;7,943262;29232;68;500;ACEM;0;;;0;;;3941,1                                                                                                                                                                                                                                                                                                           ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;3130,2;7,943262;24864;0;;;0;;;0;;;3352,2                                                                                                                                                                                                                                                                                                                        ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
