1122016;7338871;55;200;3;1976;100;14106;0;3188;0;0;909;LIRQUEN;10;F;1;499;HAIPHONG;325;VIETNAM;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;325;;19072017;142;1;5;1;947,79;0;0;947,79;0;0;270;1;1;567;947,79;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;3720;,254782;947,79;99;0000000417;KN;68;829;TLCCH-VIET;0;;;567                                                                                                                                                                                                                                                                                        ;01122016;1;76;1;                                                     ;01122016;1;MOLU27803625994;23102016;NYK LODESTAR;144131              
1122016;7342306;55;200;3;1976;100;14106;0;3188;0;0;909;LIRQUEN;10;F;1;499;HAIPHONG;325;VIETNAM;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;325;;19072017;142;1;5;1;33710,99;0;0;33710,99;0;0;270;1;1;16763;33710,99;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;11342;2,972226;33710,99;99;0000011342;KN;33;;0000000003.40;68;829;TLCCH-VIET;16763                                                                                                                                                                                                                                                            ;01122016;1;76;1;                                                     ;01122016;1;MOLU27803626460;23102016;NYK LODESTAR;144131              
1122016;7344533;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;UNITED AIRLINES;225;59035490;2;NEXUS LOGISTCS S.A;76320340;9;0;515;;20102016;13;1;11;32;17422;0;0;17422;0;0;0;2;102;600;17422;2576,9; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;252,07;42,83334;10797;99;9150;TALLOS;68;;SIN ACUERDO;0;;;371,84                                                                                                                                                                                                                                                           ;01122016;1;22;102;ROTULADO                                           ;01122016;1;016-08034611;20102016;UNITED AIRLINES;609001              
1122016;7344533;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;UNITED AIRLINES;225;59035490;2;NEXUS LOGISTCS S.A;76320340;9;0;515;;20102016;13;1;11;32;17422;0;0;17422;0;0;0;2;102;600;17422;2576,9; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;152,1;43,55687;6625;99;2650;TALLOS;68;;SIN ACUERDO;0;;;228,16                                                                                                                                                                                                                                                             ;01122016;1;22;102;ROTULADO                                           ;01122016;1;016-08034611;20102016;UNITED AIRLINES;609001              
1122016;7348129;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;21102016;13;1;5;32;9892,5;0;0;9892,5;0;0;0;2;192;450;9892,5;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;423,8;23,006135;9750;99;9750;TALLOS;68;;SIN ACUERDO;0;;;443,5                                                                                                                                                                                                                                                                           ;01122016;1;22;192;ROTULADO                                           ;01122016;1;045-89033346;21102016;LAN CHILE;610317                    
1122016;7348129;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;21102016;13;1;5;32;9892,5;0;0;9892,5;0;0;0;2;192;450;9892,5;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;6,2;22,983871;142,5;99;150;TALLOS;68;;SIN ACUERDO;0;;;6,5                                                                                                                                                                                                                                                                               ;01122016;1;22;192;ROTULADO                                           ;01122016;1;045-89033346;21102016;LAN CHILE;610317                    
1122016;7350462;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;213;VERACRUZ;216;MEXICO;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;216;;28072017;142;3;5;1;50150,66;0;0;50150,66;0;0;270;1;1;22050;50150,66;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ BULBOS DE LOS ANDES-F~ DE LILIUM~;EN REPOSO VEGETATIVO;;;;;;6011011;10;97705;,513287;50150,66;99;0000019950;KN;33;;0000000004.40;68;700;TLCCH-M;22050                                                                                                                                                                                                                                                                                      ;01122016;1;76;1;                                                     ;01122016;1;HLCUSCL161041844;31102016;LIVERPOOL EXPRESS;144313        
1122016;7352372;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;25102016;13;1;11;32;24296;0;0;24296;0;0;0;2;389;970;24296;3784,7; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;669,4;31,55363;21122;99;17900;TALLOS;68;;SIN ACUERDO;0;;;843,28                                                                                                                                                                                                                                                                      ;01122016;1;22;389;ROTULADO                                           ;01122016;1;045-01523760;26102016;LAN CHILE;612745                    
1122016;7352372;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;25102016;13;1;11;32;24296;0;0;24296;0;0;0;2;389;970;24296;3784,7; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;100,59;31,553832;3174;99;2300;TALLOS;68;;SIN ACUERDO;0;;;126,72                                                                                                                                                                                                                                                                      ;01122016;1;22;389;ROTULADO                                           ;01122016;1;045-01523760;26102016;LAN CHILE;612745                    
1122016;7355042;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;452;KEELUNG;330;TAIWAN (FORMOSA;HAMBURG  SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;330;;29072017;142;3;5;1;15802,52;0;0;15802,52;0;0;270;1;1;9713;15802,52;1229,83; ;0; ;0;1;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;112800;,140093;15802,52;68;;SIN ACUERDO;33;;0000000002.00;99;0000112800;UNIDADES;9713                                                                                                                                                                                                                                                                     ;01122016;1;76;1;                                                     ;01122016;1;SUDUB6603A0ORC5B;01112016;SANTA CRUZ;144938               
1122016;7360145;48;200;3;616940;100;4101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;UNITED AIRLINES;225;59035490;2;NEXUS LOGISTCS S.A;76320340;9;0;515;;29102016;142;1;5;32;3746,78;0;0;3746,78;0;0;0;1;64;304;3746,78;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FOLLAJE~COMERCIALIZADORA DIAGUITA-F~DE FALSO PIMIENTO;~PARA USO DECORATIVO DE ESTACI;ON INTERIORES Y EXTERIORES.;;;;;6049000;6;200;18,7339;3746,78;99;1600;TALLOS;68;;SIN ACUERDO;0;;;304                                                                                                                                                                                                                                                     ;01122016;1;22;64;ROTULADO                                            ;01122016;1;016-08034773;29102016;UNITED AIRLINES;609011              
1122016;7361201;48;200;3;616940;100;4101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;K.L.M.;515;91354000;K;NEXUS LOGISTCS S.A;76320340;9;0;515;;2112016;13;1;11;32;15226;0;0;15226;0;0;0;1;111;635;15226;2315; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRECAS~COMERCIALIZADORA DIAGUITA-F~VARIEDAD PE;ONIAS~PARA USO DECORATIVO DE E;SPACIOS.;;;;;6039000;6;435;35,002299;15226;99;;TALLOS;68;;SIN ACUERDO;0;;;635                                                                                                                                                                                                                                                                                       ;01122016;1;22;111;ROTULADO                                           ;01122016;1;074-51503314;03112016;K.L.M;612194                        
1122016;7361696;34;200;3;8301;100;14204;0;3188;0;0;905;VALPARAISO;14;F;1;413;YANTIAN;336;CHINA;HAPAG LLOYD;563;76049840;8;HAPAG LLOYD;76049840;8;0;336;;7012017;142;1;5;1;28389,98;0;0;28389,98;0;0;60;1;1;14813;28389,98;0; ;0; ;0;1;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BULBS-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;218950;,129664;28389,98;33;;0000000003.00;68;816;TLC-CHCHI;99;0000218950;UNIDADES;14813                                                                                                                                                                                                                                                                                       ;01122016;1;76;1;                                                     ;01122016;1;HLCUSCL161105278;08112016;SANTA ROSA;144945               
1122016;7368519;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;8112016;13;1;5;32;10480,3;0;0;10480,3;0;0;0;3;119;300;10480,3;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;109,3;52,401647;5727,5;99;1975;TALLOS;68;;SIN ACUERDO;0;;;163,95                                                                                                                                                                                                                                                                     ;01122016;1;22;119;ROTULADO                                           ;01122016;1;045-01566530;09112016;LAN CHILE;613443                    
1122016;7368519;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;8112016;13;1;5;32;10480,3;0;0;10480,3;0;0;0;3;119;300;10480,3;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;80,17;52,398653;4200,8;99;3560;TALLOS;68;;SIN ACUERDO;0;;;120,25                                                                                                                                                                                                                                                                     ;01122016;1;22;119;ROTULADO                                           ;01122016;1;045-01566530;09112016;LAN CHILE;613443                    
1122016;7368519;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;8112016;13;1;5;32;10480,3;0;0;10480,3;0;0;0;3;119;300;10480,3;0; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;10,53;52,421652;552;99;400;TALLOS;68;;SIN ACUERDO;0;;;15,8                                                                                                                                                                                                                                                                           ;01122016;1;22;119;ROTULADO                                           ;01122016;1;045-01566530;09112016;LAN CHILE;613443                    
1122016;7370411;48;200;3;616940;100;4101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;K.L.M.;515;91354000;K;NEXUS LOGISTCS S.A;76320340;9;0;515;;9112016;142;1;11;32;35861,63;0;0;35861,63;0;0;0;1;65;300;36964,34;1478; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRECAS~COMERCIALIZADORA DIAGUITA-F~VARIEDAD PE;ONIAS~PARA USO DECORATIVO DE E;SPACIOS.;;;;;6039000;6;200;184,8217;36964,34;99;6780;TALLOS;68;;SIN ACUERDO;0;;;300                                                                                                                                                                                                                                                                        ;01122016;1;22;65;ROTULADO                                            ;01122016;1;074-51503255;10112016;K.L.M;612202                        
1122016;7377892;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;8;F;1;399;OTROS PUERTOS DE AME;215;GUATEMALA;A. P. L.;225;90596000;8;A. P. L.;90596000;8;0;215;;29062017;142;3;1;1;32538;0;4577,5;27960,5;0;0;210;1;1;22162;27960,5;3160; ;1417,5; ;32538;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;ACAPULCO,CONCADOR,JOOP~;BACARDI,CHILLOUT,FIREBOLT~;;NOVA ZEMBLA,PARADERO,SORBONNE~;PREMIUM BLOND,ZAMBESI~;6011011;10;231350;,120858;27960,5;33;;0000000004,40;61;;901074245;68;760;TLCCH-GU;22162                                                                                                                                                                                                    ;01122016;1;76;1;                                                     ;01122016;1;APLU901074245;19112016;POMEREINA SKY;145335               
1122016;7380489;34;200;3;8301;100;14204;0;3188;0;0;905;VALPARAISO;14;F;1;413;YANTIAN;336;CHINA;HAPAG LLOYD;563;76049840;8;HAPAG LLOYD;76049840;8;0;336;;22012017;142;1;5;1;9671,53;0;0;9671,53;0;0;60;1;1;6853;9671,53;0; ;0; ;0;2;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BULBS-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;55600;,173948;9671,53;68;816;TLC-CHCHI;33;;0000000001.40;99;0000055600;UNIDADES;6853                                                                                                                                                                                                                                                                                              ;01122016;1;76;1;                                                     ;01122016;1;HLCUSCL161129100;23112016;SANTA CATARINA;144949           
1122016;7382967;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;413;YANTIAN;336;CHINA;HAPAG LLOYD;563;76049840;8;HAPAG LLOYD;76049840;8;0;336;;20082017;142;3;5;1;4157,41;0;0;4157,41;0;0;270;1;1;2674;4157,41;0; ;0; ;0;3;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE LILIUM~ SOUTHERN BULBS-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;25400;,163678;4157,41;68;816;TLC-CHCHI;33;;0000000000.60;99;0000025400;UNIDADES;2674                                                                                                                                                                                                                                                                                          ;01122016;1;76;1;                                                     ;01122016;1;HLCUSCL161129121;23112016;SANTA CATARINA;144949           
2122016;7386226;48;200;3;1300;100;13107;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;251;LIMA;219;PERU;KOREAN AIR LINES CO., LTD.;333;59173040;1;ACOSTA & AGUAYO;78171100;4;0;219;;18062017;13;1;2;1;633885,8;0;3885,8;630000;0;0;210;1;154;1199;630000;3885,8; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS VIVAS~ HORTIFRUT-F~ DE ARANDANOS~ VIVAS CON;RAICES~;;;;;;6022041;10;200000;3,15;630000;68;538;ACE;0;;;0;;;1199                                                                                                                                                                                                                                                                                                              ;02122016;1;22;154;ROTULADO                                           ;02122016;1;180-40010353;21112016;KOREAN AIR LINES CO.;615035         
3122016;7393730;55;200;3;4095;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;242;GUAYAQUIL;218;ECUADOR;HAPAG LLOYD;563;80992000;3;DENKERS CHILE SPA;76356896;2;0;218;;25082017;142;3;5;1;5811,66;0;0;5811,66;0;0;270;1;1;2472;5811,66;55; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE LILIUM~ SOUTHERN BULBS-F~ DE LILIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;34500;,168454;5811,66;68;565;ACE;33;;0000000000.40;99;0000034500;UNIDADES;2472                                                                                                                                                                                                                                                                                     ;03122016;1;76;1;                                                     ;03122016;1;DKSRCLSVE1611008;28112016;JPO LIBRA;145987                
5122016;7355575;55;200;3;1976;100;14106;0;3188;0;0;909;LIRQUEN;10;F;1;411;SHANGHAI;336;CHINA;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;336;;27082017;142;1;5;1;56926,37;0;0;56926,37;0;0;270;1;1;21931;56926,37;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBO DE LILIUM~ VALDIVIA LILIES-F~ EN REPOSO VEGET;ATIVO PARA REPRODUCCION  VEGET;AL;;;;;6011011;10;235000;,24224;56926,37;99;0000014896;KN;33;;0000000004.40;68;816;TLC-CHCHI;21931                                                                                                                                                                                                                                                                            ;05122016;1;76;1;                                                     ;05122016;1;HLCUSCL161046943;01112016;MSC FAUSTINA;144026             
5122016;7376220;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;12112016;13;1;11;32;18049,9;0;0;18049,9;0;0;0;3;295;660;18049,9;3932,9; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;281,53;32,232444;9074,4;99;7960;TALLOS;68;;SIN ACUERDO;0;;;331,81                                                                                                                                                                                                                                                              ;05122016;1;22;295;ROTULADO                                           ;05122016;1;045-01621874;13112016;LAN CHILE;614682                    
5122016;7376220;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEXUS LOGISTCS S.A;76320340;9;0;225;;12112016;13;1;11;32;18049,9;0;0;18049,9;0;0;0;3;295;660;18049,9;3932,9; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;PEONIAS~PARA DECORACION DE IN;TERIOR Y EXTERIOR.;;;;;6039000;6;268,15;32,23196;8643;99;6450;TALLOS;68;;SIN ACUERDO;0;;;316,03                                                                                                                                                                                                                                                                 ;05122016;1;22;295;ROTULADO                                           ;05122016;1;045-01621874;13112016;LAN CHILE;614682                    
