10062016;7141415;48;200;3;681;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;242;GUAYAQUIL;218;ECUADOR;MARTINAIR;515;96674490;1;A.HARTRODT;84007300;9;0;218;2.0;4072016;142;1;2;1;20867,35;0;1463,25;19404,1;0;0;30;1;79;619;19404,1;1463,25; ;0; ;0;0;0;NO; ;;0;;0;;1;LILIUM;IN VITRO LAB-F;LILIUM;MUESTRAS PARA ANALISIS;;;;6012011;10;109480;,177239;19404,1;99;0000109480;UNIDAD;68;0000000565;2370070247;0;;;619                                                                                                                                                                                                                                                                                                                     ;10062016;1;22;79;IN VITRO                                            ;10062016;1;47719431;04062016;MARTINAIR;MP7552                        
15062016;7126940;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;7;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;19022017;13;1;11;1;136780,8;0;9984;126796,8;0;0;270;1;26;17896,32;126796,8;9984; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;SANANDREAS;(FRESA);;;;6029023;6;16648,32;7,616192;126796,8;68;500;ACEM;0;;;0;;;17896,32                                                                                                                                                                                                                                                                                                                      ;15062016;1;80;26;LLAHUEN                                             ;15062016;1;CL.910.002234;25052016;;                                  
15062016;7132612;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;7;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;21022017;13;1;11;1;105216;0;7680;97536;0;0;270;1;20;12979,2;97536;7680; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;SANANDREAS;(FRESA);;;;6029023;6;12019,2;8,115016;97536;68;500;ACEM;0;;;0;;;12979,2                                                                                                                                                                                                                                                                                                                                    ;15062016;1;80;20;LLAHUEN                                             ;15062016;1;CL.910.002241;27052016;;                                  
16062016;7151567;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;IBERIA;92116000;3;0;517;5.0;8032017;142;1;2;1;56815,56;0;10189,82;46625,74;0;0;270;1;6;4018;46625,74;10189,82; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE OLIVO;AGROMILLORA-F;ARBEQUINA;VIVAS,CON SUS RAICES;;;;6022059;10;302400;,154186;46625,74;99;0000302400;UNIDAD;68;800;AAPCCH-UE;64;a;VARIACION P/U;4018                                                                                                                                                                                                                                                                                                    ;16062016;1;80;6;ROT                                                  ;16062016;1;075-40732580;11062016;IBERIA;587523                       
20062016;7157327;48;200;3;681;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;141;MIAMI;225;U.S.A.;LAN CARGO;997;93383000;4;LAN CARGO;93383000;4;0;225;2.0;14062016;13;1;5;32;6642,75;0;0;6642,75;0;0;0;1;37;301;6642,75;1149,2; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS IN VITRO;IN VITRO-F;ZANTEDESCHIA;PARA USOEN LABORATORIO;;;;6029059;6;230;28,881522;6642,75;99;26571.0;UNIDADES;68;650.0;TLCCH - USA;0;0000000000;;301                                                                                                                                                                                                                                                                                                             ;20062016;1;22;37;IN VITRO                                            ;20062016;1;83601803;14062016;LAN CARGO;LA600                         
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;222;18;3996;99;0000013320;UNIDAD;68;;SIN ACUERDO;0;;;300                                                                                                                                                                                                                                                                                                              ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;44;30,340909;1335;99;0000004450;VARAS;0;;;0;;;47                                                                                                                                                                                                                                                                                                                                              ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;3;TULIPANES FRESCOS;CHILFRESH-F;40-60 CM;TULIPA SPP;;;;6031920;6;170;10,588235;1800;99;0000006000;VARAS;0;;;0;;;185                                                                                                                                                                                                                                                                                                                                      ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;4;LEUCADENDRON FRESCOS;CHILFRESH-F;GRADO 60-90CM;LEUCADENDRON SP;;;;6031999;6;188;8,723404;1640;99;0000004100;VARAS;0;;;0;;;210                                                                                                                                                                                                                                                                                                                          ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;5;HORTENCIAS FRESCAS;CHILFRESH-F;50CM;HYDRANGEA SP;;;;6031999;6;72;6,388889;460;99;0000000460;VARAS;0;;;0;;;80                                                                                                                                                                                                                                                                                                                                           ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;6;CYRTHANTHUS FRESCOS;CHILFRESH-F;30-40CM;.;;;;6031999;6;30;80;2400;99;0000002400;VARAS;0;;;0;;;33                                                                                                                                                                                                                                                                                                                                                       ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;7;RUSCUS;CHILFRESH-F;60-90CM;.;;;;6031999;6;542;6,047048;3277,5;99;0000002185;VARAS;0;;;0;;;573                                                                                                                                                                                                                                                                                                                                                          ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7138798;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;27022017;13;3;9;1;19575,05;0;4306,55;15268,5;0;0;270;8;277;1479;15268,5;4306,55; ;0; ;19575,05;0;0;NO; ;;0;;0;;8;FOLLAJE MIXTO FRESCO;CHILFRESF-F;GRADO 25-60CM;LAPHOSORIA CUADROFINATA;;;;6049000;6;48;7,5;360;99;0000000360;RAMO;0;;;0;;;51                                                                                                                                                                                                                                                                                                                           ;22062016;1;22;277;ROTULADO                                           ;22062016;1;369-68263510;02062016;ATLAS AIR;588337                    
22062016;7142430;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;1032017;13;3;9;1;4175,4;0;833,4;3342;0;0;270;2;80;248;3342;833,4; ;0; ;4175,4;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;155;14,883871;2307;99;0000007690;UNIDAD;68;;SIN ACUERDO;0;;;212                                                                                                                                                                                                                                                                                                                       ;22062016;1;22;80;ROTULADO                                            ;22062016;1;369-68263786;04062016;ATLAS AIR;588339                    
22062016;7142430;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;1032017;13;3;9;1;4175,4;0;833,4;3342;0;0;270;2;80;248;3342;833,4; ;0; ;4175,4;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;34;30,441176;1035;99;0000003450;VARAS;0;;;0;;;36                                                                                                                                                                                                                                                                                                                                                              ;22062016;1;22;80;ROTULADO                                            ;22062016;1;369-68263786;04062016;ATLAS AIR;588339                    
22062016;7146628;48;200;3;4832;100;10109;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;291;GUARULHOS;220;BRASIL;LAN CHILE;997;89862200;2;NAVITRANS S.P.A.;76051987;1;0;220;;1062016;13;1;5;32;4513,5;0;0;4513,5;0;0;0;2;1;298;4513,5;1270,82; ;0; ;0;0;0;NO; ;;0;;0;;1;MUSGO;SPHAGNUM;DESHIDRATADO Y PRENSADO, EN CU;ADRADOS DE 2X3CM.;;;;6049000;6;153;23,6;3610,8;99;0000306000;UNIDADES;68;;SIN ACUERDO;0;;;256,75                                                                                                                                                                                                                                                                                                                          ;22062016;1;80;1;AGROLINK                                             ;22062016;1;OP3578A;08062016;LAN CHILE;587280                         
22062016;7146628;48;200;3;4832;100;10109;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;291;GUARULHOS;220;BRASIL;LAN CHILE;997;89862200;2;NAVITRANS S.P.A.;76051987;1;0;220;;1062016;13;1;5;32;4513,5;0;0;4513,5;0;0;0;2;1;298;4513,5;1270,82; ;0; ;0;0;0;NO; ;;0;;0;;2;MUSGO;SPHAGNUM;DESHIDRATADO Y PRENSADO, EN CU;ADRADOS DE 3X4CM.;;;;6049000;6;38;23,755263;902,7;99;0000038250;UNIDADES;0;;;0;;;41,25                                                                                                                                                                                                                                                                                                                                    ;22062016;1;80;1;AGROLINK                                             ;22062016;1;OP3578A;08062016;LAN CHILE;587280                         
22062016;7162124;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;9102016;142;1;2;1;37877,04;0;7326,32;30550,72;0;0;120;1;4;2868;30550,72;7326,32; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE OLIVO;AGROMILLORA-F;VARIEDAD  ARBOSANA;VIVAS, CON SUS RAICES;;;;6022059;10;201600;,151541;30550,72;99;0000201600;UNIDADES;68;800;AAPCCH-UE;0;;;2868                                                                                                                                                                                                                                                                                               ;22062016;1;80;4;ROT.                                                 ;22062016;1;075-40732591;18062016;IBERIA;587530                       
23062016;7139454;48;200;3;5900;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;231;BOGOTA;202;COLOMBIA;LAN AIRLINES;997;89862200;2;LATAM AIRLINES GROUP;89862200;2;0;216;;3062016;13;1;5;32;11130;0;0;11130;0;0;0;2;2;198;11130;0; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTA;SOC BESTPLANT-F;VARIEDAD BILOXI;DE ARANDANOS(VACCINUM SPP), MA;TERIAL VEGETAL NO TRANSGENICO.; DESARROLLADO IN-VITRO;;6022041;10;6000;,887668;5326,01;99;0000006000;UNIDAD;68;640;ALCCH-COL;0;;;71                                                                                                                                                                                                                                                                    ;23062016;1;80;2;ROT.                                                 ;23062016;1;045-83282220;04062016;LAN AIRLINES;586250                 
23062016;7139454;48;200;3;5900;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;231;BOGOTA;202;COLOMBIA;LAN AIRLINES;997;89862200;2;LATAM AIRLINES GROUP;89862200;2;0;216;;3062016;13;1;5;32;11130;0;0;11130;0;0;0;2;2;198;11130;0; ;0; ;0;0;0;NO; ;;0;;0;;2;PLANTA;SOC BESTPLANT-F;VARIEDAD LEGACY;DE ARANDANOS(VACCINUM SPP),MAT;ERIAL VEGETAL, NO TRANSGENICO,;DESARROLADO IN-VITRO;;6022041;10;6000;,967332;5803,99;99;0000006000;UNIDADES;68;640;ALCCH-COL;0;;;127                                                                                                                                                                                                                                                                   ;23062016;1;80;2;ROT.                                                 ;23062016;1;045-83282220;04062016;LAN AIRLINES;586250                 
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;367;14,133515;5187;99;0000017290;VARAS;68;;SIN ACUERDO;0;;;400                                                                                                                                                                                                                                                                                                        ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;54;25;1350;99;0000004500;VARAS;0;;;0;;;64                                                                                                                                                                                                                                                                                                                                                     ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;3;TULIPANES FRESCOS;CHILFRESH-F;40-60 CM;TULIPA SPP;;;;6031920;6;208;9,375;1950;99;0000006500;VARAS;0;;;0;;;228                                                                                                                                                                                                                                                                                                                                          ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;4;LEUCADENDRON FRESCOS;CHILFRESH-F;GRADO 60-90CM;LEUCADENDRON SP;;;;6031999;6;168;9,404762;1580;99;0000003950;VARAS;0;;;0;;;188                                                                                                                                                                                                                                                                                                                          ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;5;RUSCUS;CHILFRESH-F;60-90CM;.;;;;6031999;6;395;6,968354;2752,5;99;0000001835;VARAS;0;;;0;;;465                                                                                                                                                                                                                                                                                                                                                          ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7148743;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;6032017;13;3;9;1;17318,25;0;4078,75;13239,5;0;0;270;6;288;1411;13239,5;4078,75; ;0; ;17318,25;0;0;NO; ;;0;;0;;6;FOLLAJE MIXTO FRESCO;CHILFRESF-F;GRADO 25-60CM;LAPHOSORIA CUADROFINATA;;;;6049000;6;56;7,5;420;99;0000000420;RAMO;0;;;0;;;66                                                                                                                                                                                                                                                                                                                           ;23062016;1;22;288;ROTULADO                                           ;23062016;1;369-68264066;09062016;ATLAS AIR;588823                    
23062016;7151440;48;200;3;1300;100;13107;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;F;4;251;LIMA;219;PERU;LATAM AIRLINES GROUP;997;89862200;2;LATAM AIRLINES GROUP;89862200;2;0;219;;14032017;13;1;2;1;12735;0;1871,1;10863,9;0;0;270;1;50;807;10863,9;1871,1; ;0; ;12735;0;0;NO; ;;0;;0;;1;PLANTAS DE FRAMBUESAS;HORTIFRUT CHILE S.A.-F;RUBUSIDOCUS;;;;;6029090;6;380;28,589211;10863,9;61;;045-83766686;99;0000010000;PLANTAS;68;538;ACE;807                                                                                                                                                                                                                                                                                                    ;23062016;1;22;50;HF                                                  ;23062016;1;045-83766686;09062016;LATAM AIRLINES GROUP;587427         
23062016;7153009;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;8032017;13;3;9;1;6270;0;1155;5115;0;0;270;3;132;398;5115;1155; ;0; ;6270;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;285;14,147368;4032;99;0000013440;VARAS;68;;SIN ACUERDO;0;;;350                                                                                                                                                                                                                                                                                                                             ;23062016;1;22;132;ROTULADO                                           ;23062016;1;369-68317933;11062016;ATLAS AIR;588825                    
23062016;7153009;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;8032017;13;3;9;1;6270;0;1155;5115;0;0;270;3;132;398;5115;1155; ;0; ;6270;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;32;24,84375;795;99;0000002650;VARAS;0;;;0;;;35                                                                                                                                                                                                                                                                                                                                                                     ;23062016;1;22;132;ROTULADO                                           ;23062016;1;369-68317933;11062016;ATLAS AIR;588825                    
23062016;7153009;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;8032017;13;3;9;1;6270;0;1155;5115;0;0;270;3;132;398;5115;1155; ;0; ;6270;0;0;NO; ;;0;;0;;3;CYRTHANTHUS FRESCOS;CHILFRESH-F;30-40CM;.;;;;6031999;6;12;24;288;99;0000000960;VARAS;0;;;0;;;13                                                                                                                                                                                                                                                                                                                                                                             ;23062016;1;22;132;ROTULADO                                           ;23062016;1;369-68317933;11062016;ATLAS AIR;588825                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;496;14,092742;6990;99;0000023300;UNIDAD;68;;SIN ACUERDO;0;;;536                                                                                                                                                                                                                                                                                                       ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;70;24,642857;1725;99;0000005750;VARAS;0;;;0;;;75                                                                                                                                                                                                                                                                                                                                              ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;3;TULIPANES FRESCOS;CHILFRESH-F;40-60 CM;TULIPA SPP;;;;6031920;6;154;10,714286;1650;99;0000005500;VARAS;0;;;0;;;174                                                                                                                                                                                                                                                                                                                                      ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;4;CYRTHANTHUS FRESCOS;CHILFRESH-F;30-40CM;.;;;;6031999;6;6;16;96;99;0000000480;VARAS;0;;;0;;;7                                                                                                                                                                                                                                                                                                                                                           ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;5;LEUCADENDRON FRESCOS;CHILFRESH-F;GRADO 60-90CM;LEUCADENDRON SP;;;;6031999;6;189;9,62963;1820;99;0000004550;VARAS;0;;;0;;;238                                                                                                                                                                                                                                                                                                                           ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;6;RUSCUS;CHILFRESH-F;60-90CM;.;;;;6031999;6;481;7,5;3607,5;99;0000002405;VARAS;0;;;0;;;562                                                                                                                                                                                                                                                                                                                                                               ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7159899;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;12032017;13;3;9;1;21192,15;0;4763,65;16428,5;0;0;270;7;366;1675;16428,5;4763,65; ;0; ;21192,15;0;0;NO; ;;0;;0;;7;FOLLAJE MIXTO FRESCO;CHILFRESF-F;GRADO 25-60CM;LAPHOSORIA CUADROFINATA;;;;6049000;6;77;7,012987;540;99;0000000540;RAMO;0;;;0;;;83                                                                                                                                                                                                                                                                                                                      ;23062016;1;22;366;ROTULADO                                           ;23062016;1;369-68318224;15062016;ATLAS AIR;590004                    
23062016;7163671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;14032017;13;3;9;1;6734,7;0;1190,7;5544;0;0;270;2;143;354;5544;1190,7; ;0; ;6734,7;0;0;NO; ;;0;;0;;1;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;34;24,264706;825;99;0000002750;VARAS;68;;SIN ACUERDO;0;;;38                                                                                                                                                                                                                                                                                                                                                ;23062016;1;22;143;ROTULADO                                           ;23062016;1;369-68318456;17062016;ATLAS AIR;590006                    
23062016;7163671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;14032017;13;3;9;1;6734,7;0;1190,7;5544;0;0;270;2;143;354;5544;1190,7; ;0; ;6734,7;0;0;NO; ;;0;;0;;2;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;316;14,933544;4719;99;0000015730;UNIDAD;0;;;0;;;316                                                                                                                                                                                                                                                                                                                                ;23062016;1;22;143;ROTULADO                                           ;23062016;1;369-68318456;17062016;ATLAS AIR;590006                    
