14072016;7182298;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;7;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;26032017;13;1;11;1;168480;0;12480;156000;0;0;270;1;26;19418,88;156000;12480; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;ALBION;(FRESA);;;;6029023;6;18170,88;8,585165;156000;68;500;ACEM;0;;;0;;;19418,88                                                                                                                                                                                                                                                                                                                                ;14072016;1;80;26;LLAHUEN                                             ;14072016;1;CL.910.002243;29062016;;                                  
14072016;7182299;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;7;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;26032017;13;1;11;1;136780,8;0;9984;126796,8;0;0;270;1;26;15475,2;126796,8;9984; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;PORTOLA;(FRESA);;;;6029023;6;14227,2;8,912281;126796,8;68;500;ACEM;0;;;0;;;15475,2                                                                                                                                                                                                                                                                                                                            ;14072016;1;80;26;LLAHUEN                                             ;14072016;1;CL.910.002244;29062016;;                                  
14072016;7183386;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;INT, CARGO GROUP SPA;77217890;5;0;218;;2042017;13;1;2;1;123380;0;2900;120480;0;0;270;2;1;14208;120480;2900; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;ALBION;(FRESA);;;;6029023;6;9936;9,057971;90000;61;;SNG0206125;68;565;ACE;33;;0000000002.80;10656                                                                                                                                                                                                                                                                                                                            ;14072016;1;76;1;                                                     ;14072016;1;SAIGYEMF551-072016;06072016;FRANCOISE GILOT;140269        
14072016;7183386;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;INT, CARGO GROUP SPA;77217890;5;0;218;;2042017;13;1;2;1;123380;0;2900;120480;0;0;270;2;1;14208;120480;2900; ;0; ;0;0;0;NO; ;;0;;0;;2;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;MONTEREY;(FRESA);;;;6029023;6;3312;9,202899;30480;0;;;0;;;0;;;3552                                                                                                                                                                                                                                                                                                                                                           ;14072016;1;76;1;                                                     ;14072016;1;SAIGYEMF551-072016;06072016;FRANCOISE GILOT;140269        
19072016;7182128;39;200;3;1300;100;13107;0;3188;0;0;906;SAN ANTONIO;5;F;1;252;CALLAO;219;PERU;COSCO;336;96805690;5;COSCO CONTAINER LINES CO., LTD;96805690;5;0;219;;15042017;13;1;2;1;432000;0;4227,14;427772,86;0;0;270;1;3;21420;427772,86;4227,14; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE ARANDANOS;HORTIFRUT CHILE S.A.-F;VARIEDAD ROCIO;;;;;6029090;6;11520;37,133061;427772,86;33;;0000000004.20;99;0000001800;CAJAS;68;538;ACE;21420                                                                                                                                                                                                                                                                                                  ;19072016;1;76;3;                                                     ;19072016;1;RSMSCL201607;06072016;XIN HONG KONG;140329                
19072016;7191103;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3042017;13;3;9;1;14938;0;3166;11772;0;0;270;4;283;1121;11772;3166; ;0; ;14938;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;510;13,847059;7062;99;0000023540;UNIDAD;68;;SIN ACUERDO;0;;;601                                                                                                                                                                                                                                                                                                                       ;19072016;1;22;283;ROTULADO                                           ;19072016;1;369-68319683;07072016;ATLAS AIR;593990                    
19072016;7191103;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3042017;13;3;9;1;14938;0;3166;11772;0;0;270;4;283;1121;11772;3166; ;0; ;14938;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;92;23,641304;2175;99;0000007250;VARAS;0;;;0;;;120                                                                                                                                                                                                                                                                                                                                                             ;19072016;1;22;283;ROTULADO                                           ;19072016;1;369-68319683;07072016;ATLAS AIR;593990                    
19072016;7191103;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3042017;13;3;9;1;14938;0;3166;11772;0;0;270;4;283;1121;11772;3166; ;0; ;14938;0;0;NO; ;;0;;0;;3;RUSCUS;CHILFRESH-F;60-90CM;.;;;;6031999;6;315;7,095238;2235;99;0000001490;VARAS;0;;;0;;;350                                                                                                                                                                                                                                                                                                                                                                            ;19072016;1;22;283;ROTULADO                                           ;19072016;1;369-68319683;07072016;ATLAS AIR;593990                    
19072016;7191103;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3042017;13;3;9;1;14938;0;3166;11772;0;0;270;4;283;1121;11772;3166; ;0; ;14938;0;0;NO; ;;0;;0;;4;FOLLAJE MIXTO FRESCO;CHILFRESF-F;GRADO:25-60CM;LAPHOSORIA CUADROFINATA;;;;6049000;6;45;6,666667;300;99;0000000300;RAMO;0;;;0;;;50                                                                                                                                                                                                                                                                                                                                      ;19072016;1;22;283;ROTULADO                                           ;19072016;1;369-68319683;07072016;ATLAS AIR;593990                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;1023;13,876833;14196;99;0000047320;VARAS;68;;SIN ACUERDO;0;;;1150                                                                                                                                                                                                                                                                                                             ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;70;24,214286;1695;99;0000005650;VARAS;0;;;0;;;80                                                                                                                                                                                                                                                                                                                                                      ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;3;CYRTHANTHUS FRESCOS;CHILFRESH-F;30-40CM;.;;;;6031999;6;6;13,333333;80;99;0000000400;VARAS;0;;;0;;;7                                                                                                                                                                                                                                                                                                                                                            ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;4;LEUCADENDRON FRESCOS;CHILFRESH-F;GRADO 60-90CM;LEUCADENDRON SP;;;;6031999;6;165;5,909091;975;99;0000003250;VARAS;0;;;0;;;190                                                                                                                                                                                                                                                                                                                                   ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;5;PROTEAS;S.CHILFRESH-F;GRADO 60-80CM;PARA ADORNOS;;;;6031999;6;16;6;96;99;0000000048;VARAS;0;;;0;;;18                                                                                                                                                                                                                                                                                                                                                           ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;6;RUSCUS;CHILFRESH-F;60-90CM;.;;;;6031999;6;211;8,246445;1740;99;0000001160;VARAS;0;;;0;;;295                                                                                                                                                                                                                                                                                                                                                                    ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7201641;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9042017;13;3;9;1;24910,9;0;5548,9;19362;0;0;270;7;484;1830;19362;5548,9; ;0; ;24910,9;0;0;NO; ;;0;;0;;7;FOLLAJE MIXTO FRESCO;CHILFRESF-F;GRADO:25-60CM;LAPHOSORIA CUADROFINATA;;;;6049000;6;82;7,073171;580;99;0000000580;RAMO;0;;;0;;;90                                                                                                                                                                                                                                                                                                                              ;19072016;1;22;484;ROTULADO                                           ;19072016;1;369-68430095;13072016;ATLAS AIR;594454                    
19072016;7205100;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;11042017;13;3;9;1;12422;0;2426;9996;0;0;270;2;254;804;9996;2426; ;0; ;12422;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;631;14,129952;8916;99;0000029720;UNIDAD;68;;SIN ACUERDO;0;;;748                                                                                                                                                                                                                                                                                                                          ;19072016;1;22;254;ROTULADO                                           ;19072016;1;369-68430320;15072016;ATLAS AIR;594456                    
19072016;7205100;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;11042017;13;3;9;1;12422;0;2426;9996;0;0;270;2;254;804;9996;2426; ;0; ;12422;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;46;23,478261;1080;99;0000003600;VARAS;0;;;0;;;56                                                                                                                                                                                                                                                                                                                                                                 ;19072016;1;22;254;ROTULADO                                           ;19072016;1;369-68430320;15072016;ATLAS AIR;594456                    
20072016;7079446;48;200;3;157806;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;272;MONTEVIDEO;223;URUGUAY;LAN CHILE;997;89862200;2;TRANSAIRCARGO LTDA.;78346350;4;0;223;2.0;25042016;200;1;5;32;9024,95;0;0;9024,95;0;0;0;1;4;30;9024,95;668,2; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE ARANDANOS;SOC.AGRICOLA-F;STAR;MATERIALDE CULTIVO IN VITRO,US;O AGRICOLA;;;6029021;6;30;300,831667;9024,95;99;0000015000;PIEZA;68;;SIN ACUERDO;64;b;VARIACION P/U;30                                                                                                                                                                                                                                                                                   ;20072016;1;22;4;SEMILLAS SANTA ROSA S.A.                             ;20072016;1;TAC16/050;27042016;LAN CHILE;579674                       
20072016;7181818;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;AIR SEA WORLDWIDE S.A.;96879620;8;0;515;;30062016;13;1;5;32;3600;0;0;3600;0;0;0;1;60;300;3600;0; ;0; ;0;0;0;NO; ;;0;;0;;1;FOLLAJE DE FALSO PIMIENTO;FLOREXPERT-F;FRESCO;EN 60 CAJA (100X30X15), PARA R;AMOS OADORNOS;;;6049000;6;270;13,333333;3600;99;1500;TALLOS;68;;SIN ACUERDO;0;;;300                                                                                                                                                                                                                                                                                                            ;20072016;1;22;60;ROTULADO                                            ;20072016;1;176-60124120;01072016;LAN CHILE;590247                    
26072016;7195189;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;4042017;13;3;9;1;9917,35;0;1919,35;7998;0;0;270;2;200;637;7998;1919,35; ;0; ;9917,35;0;0;NO; ;;0;;0;;1;RANUNCULUS FRESCOS;C.PAULINOIS-F;5/6;AMANDINE, FRESCOS PARA ADORNOS;;;;6031999;6;510;12,947059;6603;99;0000022010;UNIDAD;68;;SIN ACUERDO;0;;;552                                                                                                                                                                                                                                                                                                                    ;26072016;1;22;200;ROTULADO                                           ;26072016;1;369-68429933;08072016;ATLAS;594249                        
26072016;7195189;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;4042017;13;3;9;1;9917,35;0;1919,35;7998;0;0;270;2;200;637;7998;1919,35; ;0; ;9917,35;0;0;NO; ;;0;;0;;2;ANEMONAS FERSCAS;CHILFRESH-F;42 CMS;IRIS SP;;;;6031999;6;75;18,6;1395;99;0000004650;VARAS;0;;;0;;;85                                                                                                                                                                                                                                                                                                                                                                ;26072016;1;22;200;ROTULADO                                           ;26072016;1;369-68429933;08072016;ATLAS;594249                        
26072016;7200075;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;8;F;1;443;KOBE;331;JAPON;MITSUI O.S.K LINE;331;80992000;3;MITSUI O.S.K LINE;80992000;3;0;515;;15092016;142;1;5;1;9699,61;0;0;9699,61;0;0;60;1;1;4400;9699,61;1145; ;0; ;0;2;2;SI; ;;0;;0;;1;BULBOS DE FLORES;SUN HARVEST-F;DE LILIUM;EN REPOSO VEGETATIVO;;;;6011011;10;70000;,138566;9699,61;33;;0000000000.80;68;820;AAEECH-JAP;99;0000070000;UNIDADES;4400                                                                                                                                                                                                                                                                                                              ;26072016;1;76;1;                                                     ;26072016;1;MOLU27803506043;17072016;SAN FRANCISCO BRIDGE;140705      
27072016;7174832;39;200;3;1300;100;13107;0;3188;0;0;906;SAN ANTONIO;5;F;1;252;CALLAO;219;PERU;COSCO;336;96805690;5;COSCO CHILE S.A.;96805690;5;0;219;;14042017;13;1;2;1;345600;0;4227,14;341372,86;0;0;270;1;3;17916;341372,86;4227,14; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE ARANDANOS;HORTIFRUT CHILE S.A.-F;VARIEDAD ROCIO;;;;;6029090;6;9216;37,041326;341372,86;33;;0000000003.60;68;538;ACE;99;1440;CAJAS;17916                                                                                                                                                                                                                                                                                                                       ;27072016;1;76;3;                                                     ;27072016;1;RSMSCL201605;30062016;EVER STEADY;139361                  
29072016;7006723;48;200;3;157817;100;13202;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;499;TEL AVIV;306;ISRAEL;IBERIA;517;92116000;3;A&B PACIFIC LOGISTICS LTDA.;76782130;1;0;306;;0;13;9;6;21;0;0;0;0;0;0;0;1;13;156;7488;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBO DE ORNITAGALUM;AIP-F;ORANGE;EN FLOR;;;;6011016;10;93600;,08;7488;99;0000093600;UNIDAD;68;;SIN ACUERDO;0;0000000000;;156                                                                                                                                                                                                                                                                                                                                                   ;29072016;1;22;13;ROTULADO                                            ;29072016;1;EA03-00019-2016;17032016;IBERIA;574628                    
