5012013;5084983;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;19082013;13;3;9;1;27319,1;0;8806,1;18513;0;0;0;4;728;3687;18513;8806,1; ;0; ;27319,1;0;0;NO; ;;0;;0;;3;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP;;;;;;;6031999;6;52;6,057692;315;99;1050.0;VARAS;0;;;0;;;110                                                                                                                                                                                                                                                                                                                           ;5012013;1;22;728;ROTULADO                                           ;5012013;1;045-84332942;22112012;LAN CHILE;376386                    ;2013;01
5012013;5084983;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;19082013;13;3;9;1;27319,1;0;8806,1;18513;0;0;0;4;728;3687;18513;8806,1; ;0; ;27319,1;0;0;NO; ;;0;;0;;4;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP;;;;;;6031999;6;20;7,2;144;99;480.0;VARAS;0;;;0;;;45                                                                                                                                                                                                                                                                                                                         ;5012013;1;22;728;ROTULADO                                           ;5012013;1;045-84332942;22112012;LAN CHILE;376386                    ;2013;01
5012013;5088050;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;BIG BUSINESS CARGO;76178580;K;0;515;;21082013;13;3;9;1;6130,56;0;2590,56;3540;0;0;0;1;100;688;3540;2590,56; ;0; ;6130,56;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 55-60CM~ PAEONIA S;PP;;;;;;6031930;6;410;8,634146;3540;99;11800.0;UNIDADES;68;;SIN ACUERDO;0;;;688                                                                                                                                                                                                                                                                                                  ;5012013;1;22;100;ROTULADO                                           ;5012013;1;006-34432355;24112012;DELTA AIR LINES.;372799             ;2013;01
5012013;5088106;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;22082013;13;3;9;1;23826,08;0;7363,88;16462,2;0;0;0;3;562;3048;16462,2;7363,88; ;0; ;23826,08;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;2485;6,538913;16249,2;99;54164.0;UNIDADES;68;;SIN ACUERDO;0;;;3010                                                                                                                                                                                                                                                                                                ;5012013;1;22;562;ROTULADO                                           ;5012013;1;045-84332953;25112012;LAN CHILE;376385                    ;2013;01
5012013;5088106;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;22082013;13;3;9;1;23826,08;0;7363,88;16462,2;0;0;0;3;562;3048;16462,2;7363,88; ;0; ;23826,08;0;0;NO; ;;0;;0;;2;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;;;;;;;6031999;6;27;6,777778;183;99;610.0;STEMS;0;;;0;;;32,71                                                                                                                                                                                                                                                                                                                        ;5012013;1;22;562;ROTULADO                                           ;5012013;1;045-84332953;25112012;LAN CHILE;376385                    ;2013;01
5012013;5088106;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;22082013;13;3;9;1;23826,08;0;7363,88;16462,2;0;0;0;3;562;3048;16462,2;7363,88; ;0; ;23826,08;0;0;NO; ;;0;;0;;3;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP;;;;;;6031999;6;4;7,5;30;99;100.0;VARAS;0;;;0;;;5,29                                                                                                                                                                                                                                                                                                                         ;5012013;1;22;562;ROTULADO                                           ;5012013;1;045-84332953;25112012;LAN CHILE;376385                    ;2013;01
5012013;5090944;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;14082013;13;1;5;1;5715;0;0;5715;0;0;0;1;50;296;5715;877,83; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP~;;;;;;;6031920;6;275;20,781818;5715;99;9400.0;VARAS;68;;SIN ACUERDO;0;;;296                                                                                                                                                                                                                                                                                                                            ;5012013;1;22;50;ROTULADO                                            ;5012013;1;1377;27112012;LAN CHILE;375282                            ;2013;01
5012013;5091889;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;25082013;13;3;9;1;22603,37;0;7039,27;15564,1;0;0;0;6;566;2897;15564,1;7039,27; ;0; ;22603,37;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ AGAPANTHUS~ CORTADOS P/;ADORNO;;;;;;6031999;6;43;7,604651;327;99;1090.0;VARAS;68;;SIN ACUERDO;0;;;50                                                                                                                                                                                                                                                                                                 ;5012013;1;22;566;ROTULADO                                           ;5012013;1;045-85882344;28112012;LAN CHILE;376824                    ;2013;01
5012013;5091889;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;25082013;13;3;9;1;22603,37;0;7039,27;15564,1;0;0;0;6;566;2897;15564,1;7039,27; ;0; ;22603,37;0;0;NO; ;;0;;0;;2;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;2425;5,747258;13937,1;99;46457.0;UNIDADES;0;;;0;;;2636                                                                                                                                                                                                                                                                                                      ;5012013;1;22;566;ROTULADO                                           ;5012013;1;045-85882344;28112012;LAN CHILE;376824                    ;2013;01
5012013;5091889;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;25082013;13;3;9;1;22603,37;0;7039,27;15564,1;0;0;0;6;566;2897;15564,1;7039,27; ;0; ;22603,37;0;0;NO; ;;0;;0;;3;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP~;;;;;;;6031999;6;60;5,25;315;99;1050.0;VARAS;0;;;0;;;95                                                                                                                                                                                                                                                                                                                       ;5012013;1;22;566;ROTULADO                                           ;5012013;1;045-85882344;28112012;LAN CHILE;376824                    ;2013;01
