11022011;4071654;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19102011;13;3;9;1;7873,07;0;2508,47;5364,6;0;0;0;9;159;922;5364,6;2508,47; ;0; ;7873,07;0;0;NO; ;;0;;0;;6;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO;;;;;;6031990;6;72;6;432;99;1440;VARAS;0;;;0;;;72                                                                                                                                                                                                                                                                                                         ;11022011;1;22;159;ROTULADO                                           ;11022011;1;045-57992351;22012011;LAN CHILE;271330                    
11022011;4071654;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19102011;13;3;9;1;7873,07;0;2508,47;5364,6;0;0;0;9;159;922;5364,6;2508,47; ;0; ;7873,07;0;0;NO; ;;0;;0;;7;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 5;0 - 80 CM;;;;;;6031990;6;45;8,666667;390;99;1300;VARAS;0;;;0;;;45                                                                                                                                                                                                                                                                                                          ;11022011;1;22;159;ROTULADO                                           ;11022011;1;045-57992351;22012011;LAN CHILE;271330                    
11022011;4071654;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19102011;13;3;9;1;7873,07;0;2508,47;5364,6;0;0;0;9;159;922;5364,6;2508,47; ;0; ;7873,07;0;0;NO; ;;0;;0;;8;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 45-50 CM~ NERINE SPP;;;;;;;6031990;6;5;9;45;99;150;VARAS;0;;;0;;;5                                                                                                                                                                                                                                                                                                                                ;11022011;1;22;159;ROTULADO                                           ;11022011;1;045-57992351;22012011;LAN CHILE;271330                    
11022011;4071654;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19102011;13;3;9;1;7873,07;0;2508,47;5364,6;0;0;0;9;159;922;5364,6;2508,47; ;0; ;7873,07;0;0;NO; ;;0;;0;;9;AGAPANTHUS      ~ AGAPANTHUS FRESCOS~ S. CHILFRESH-F~ GRADO 50-70CM~ A;GAPANTHUS SPP;;;;;;6031990;6;32;6,9375;222;99;740;VARAS;0;;;0;;;32                                                                                                                                                                                                                                                                                                         ;11022011;1;22;159;ROTULADO                                           ;11022011;1;045-57992351;22012011;LAN CHILE;271330                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;1;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~~;CORTADOS PARA ADORNO~;;;;;;6031990;6;117;10,25641;1200;99;4000;VARAS;68;;SIN ACUERDO;0;;;148                                                                                                                                                                                                                                                                               ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;2;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:30-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;105;7,619048;800;99;640;RAMO;0;;;0;;;110                                                                                                                                                                                                                                                                                             ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 50-70CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;68;8,382353;570;99;1900;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                            ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;4;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 40-50 CM~ ASTILBE;SPP;;;;;;6031990;6;14;24,642857;345;99;1150;VARAS;0;;;0;;;15                                                                                                                                                                                                                                                                                                              ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;5;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO~;;;;;;6031990;6;56;6;336;99;1120;VARAS;0;;;0;;;57                                                                                                                                                                                                                                                                                                       ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;6;AGAPANTHUS      ~ AGAPANTHUS FRESCOS~ S. CHILFRESH-F~ GRADO 50-70CM~ A;GAPANTHUS SPP~;;;;;;6031990;6;40;7,65;306;99;1020;VARAS;0;;;0;;;41                                                                                                                                                                                                                                                                                                        ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;7;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 30-50CM~ HYDRANGEA;SP~;;;;;;6031990;6;172;1,454651;250,2;99;834;VARAS;0;;;0;;;173                                                                                                                                                                                                                                                                                                             ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;8;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 45-50CM~ NERINE SPP;;;;;;;6031990;6;7;11,571429;81;99;270;VARAS;0;;;0;;;8                                                                                                                                                                                                                                                                                                                        ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;9;LILIUM          ~ LILIUM FRESCAS~ CHILFRESH-F~ GRADO 90-100CM~ LILIUM;SPP~;;;;;;6031910;6;30;2;60;99;0000000200;VARAS;0;;;0;;;31                                                                                                                                                                                                                                                                                                                 ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;10;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 5;0 -80 CM;;;;;;6031990;6;27;10,111111;273;99;910;VARAS;0;;;0;;;28                                                                                                                                                                                                                                                                                                         ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4082248;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27102011;13;3;9;1;6334,89;0;1888,69;4446,2;0;0;0;11;133;689;4446,2;1888,69; ;0; ;6334,89;0;0;NO; ;;0;;0;;11;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP~;;;;;;;6031990;6;7;32,142857;225;99;750;VARAS;0;;;0;;;8                                                                                                                                                                                                                                                                                                                    ;11022011;1;22;133;ROTULADO                                           ;11022011;1;045-57992384;30012011;LAN CHILE;271660                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;1;AGAPANTHUS      ~ AGAPANTHUS FRESCOS~ S. CHILFRESH-F~ GRADO 50-60CM~ A;GAPANTHUS SPP;;;;;;6031990;6;72;7,666667;552;99;0000001840;VARAS;68;;SIN ACUERDO;0;;;82                                                                                                                                                                                                                                                                                   ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031990;6;217;7,465438;1620;99;0000005400;VARAS;0;;;0;;;226                                                                                                                                                                                                                                                                                      ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;108;9,777778;1056;99;0000003520;VARAS;0;;;0;;;128                                                                                                                                                                                                                                                                                                   ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;4;LILIUM          ~ LILIUM FRESCAS~ CHILFRESH-F~ GRADO 80-100CM~ LILIUMS;PP;;;;;;6031910;6;90;1,7;153;99;0000000510;VARAS;0;;;0;;;101                                                                                                                                                                                                                                                                                                              ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;5;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031990;6;36;10,833333;390;99;0000001300;VARAS;0;;;0;;;46                                                                                                                                                                                                                                                                                                  ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;6;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO;;;;;;6031990;6;32;6;192;99;0000000640;VARAS;0;;;0;;;42                                                                                                                                                                                                                                                                                                  ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;7;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;28;33,75;945;99;0000003150;VARAS;0;;;0;;;37                                                                                                                                                                                                                                                                                                                 ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;8;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031990;6;270;1,46;394,2;99;0000001314;VARAS;0;;;0;;;288                                                                                                                                                                                                                                                                                                            ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4085329;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30102011;13;3;9;1;8466,36;0;2751,66;5714,7;0;0;0;9;162;1016;5714,7;2751,66; ;0; ;8466,36;0;0;NO; ;;0;;0;;9;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;56;7,366071;412,5;99;0000000330;RAMO;0;;;0;;;66                                                                                                                                                                                                                                                                                      ;11022011;1;22;162;ROTULADO                                           ;11022011;1;045-57992222;02022011;LAN CHILE;274242                    
11022011;4088819;34;200;3;1300;100;13107;0;3188;0;0;905;VALPARAISO;5;F;1;217;MANZANILLO;216;MEXICO;HAPPAG LLOYD;515;80992000;3;LCL;96602750;9;0;216;;8112011;13;1;2;1;11926,2;0;4703;7223,2;0;0;0;1;1;11760;7223,2;4703; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS PARA SIEMBRA~ HORTIFRUT-F~ PLANTAS DE ARANDA;NOS~ 286 CAJACARTON (22);;;;;;6022000;10;11760;,614218;7223,2;68;700;TLCCH-M;64;a;VARIACION P/U;61;;92298296;11760                                                                                                                                                                                                                                                                                              ;11022011;1;76;1;                                                     ;11022011;1;LAVRVMCXP1793002;05022011;CANBERRA EXPRESS;63284          
11022011;4088838;34;200;3;1300;100;13107;0;3188;0;0;905;VALPARAISO;5;F;1;217;MANZANILLO;216;MEXICO;HAPPAG LLOYD;515;80992000;3;LCL;96602750;9;0;216;;8112011;13;1;2;1;11926,2;0;4703;7223,2;0;0;0;1;1;11760;7223,2;4703; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS PARA SIEMBRA~ HORTIFRUT-F~ PLANTAS DE ARANDA;NOS~ 286 CAJACARTON (22);;;;;;6022000;10;11760;,614218;7223,2;68;700;TLCCH-M;64;a;VARIACION P/U;61;;92298296;11760                                                                                                                                                                                                                                                                                              ;11022011;1;76;1;                                                     ;11022011;1;LAVRVMCXP1793001;05022011;CANBERRA EXPRESS;63284          
11022011;4089223;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;31102011;142;3;2;1;2467,11;0;1101;1366,11;0;0;0;1;51;345;1366,11;1101; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~GE;NTIANA SPP~ FRESCAS;;;;;;6031990;6;250;5,46444;1366,11;99;0000012000;VARAS;68;800;AAPCCH-UE;0;;;345                                                                                                                                                                                                                                                                             ;11022011;1;22;51;ROT.                                                ;11022011;1;006-52662363;03022011;DELTA AIR;273240                    
11022011;4092523;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;331;;2112011;72;3;2;1;1860,52;0;1211,1;649,42;0;0;0;2;26;299;649,42;1211,1; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR.DE CORTE HYDRAN;GEA SP~ FRESCAS;;;;;;6031990;6;50;2,6786;133,93;99;0000000318;UNIDADES;68;820;AAEECH-JAP;0;;;75                                                                                                                                                                                                                                                                                                           ;11022011;1;22;26;ROT.                                                ;11022011;1;006-78345886;05022011;DELTA AIR;273242                    
11022011;4092523;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;331;;2112011;72;3;2;1;1860,52;0;1211,1;649,42;0;0;0;2;26;299;649,42;1211,1; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ FRESCOS;;;;;;;6049100;6;150;3,4366;515,49;0;;;0;;;0;;;224                                                                                                                                                                                                                                                                                                                                                                   ;11022011;1;22;26;ROT.                                                ;11022011;1;006-78345886;05022011;DELTA AIR;273242                    
11022011;4092529;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;2112011;142;3;2;1;3240,13;0;1475,45;1764,68;0;0;0;2;61;427;1764,68;1475,45; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ FRESCOS;;;;;;;6049100;6;60;3,807;228,42;99;0000002040;UNIDADES;68;800;AAPCCH-UE;0;;;114                                                                                                                                                                                                                                                                                                                          ;11022011;1;22;61;ROT.                                                ;11022011;1;006-78345890;05022011;DELTA AIR;273242                    
11022011;4092529;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;2112011;142;3;2;1;3240,13;0;1475,45;1764,68;0;0;0;2;61;427;1764,68;1475,45; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;180;8,534778;1536,26;99;0000013720;UNIDADES;0;;;0;;;313                                                                                                                                                                                                                                                                                                    ;11022011;1;22;61;ROT.                                                ;11022011;1;006-78345890;05022011;DELTA AIR;273242                    
11022011;4093883;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;5112011;142;3;2;1;2450,66;0;710,85;1739,81;0;0;0;2;23;193;1739,81;710,85; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ FRESCOS;;;;;;;6049100;6;18;5,838333;105,09;99;0000000720;VARAS;68;800;AAPCCH-UE;0;;;21                                                                                                                                                                                                                                                                                                                             ;11022011;1;22;23;ROT.                                                ;11022011;1;006-78345901;08022011;DELTA AIR;273857                    
11022011;4093883;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;5112011;142;3;2;1;2450,66;0;710,85;1739,81;0;0;0;2;23;193;1739,81;710,85; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;147;11,120544;1634,72;99;0000000840;VARAS;0;;;0;;;172                                                                                                                                                                                                                                                                                                        ;11022011;1;22;23;ROT.                                                ;11022011;1;006-78345901;08022011;DELTA AIR;273857                    
11022011;4095436;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;6112011;13;3;9;1;8855,36;0;2971,46;5883,9;0;0;0;11;183;1081;5883,9;2971,46; ;0; ;8855,36;0;0;NO; ;;0;;0;;1;AGAPANTHUS      ~ AGAPANTHUS FRESCOS~ S. CHILFRESH-F~ GRADO 50-60CM~ A;GAPANTHUS SPP;;;;;;6031990;6;12;10;120;99;0000000400;VARAS;68;;SIN ACUERDO;0;;;16                                                                                                                                                                                                                                                                                        ;11022011;1;22;183;ROTULADO                                           ;11022011;1;045-57992502;09022011;LAN CHILE;274995                    
11022011;4095436;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;6112011;13;3;9;1;8855,36;0;2971,46;5883,9;0;0;0;11;183;1081;5883,9;2971,46; ;0; ;8855,36;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031990;6;180;8,333333;1500;99;0000005000;VARAS;0;;;0;;;195                                                                                                                                                                                                                                                                                     ;11022011;1;22;183;ROTULADO                                           ;11022011;1;045-57992502;09022011;LAN CHILE;274995                    
11022011;4095436;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;6112011;13;3;9;1;8855,36;0;2971,46;5883,9;0;0;0;11;183;1081;5883,9;2971,46; ;0; ;8855,36;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;102;9,970588;1017;99;0000003390;VARAS;0;;;0;;;113                                                                                                                                                                                                                                                                                                  ;11022011;1;22;183;ROTULADO                                           ;11022011;1;045-57992502;09022011;LAN CHILE;274995                    
11022011;4095436;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;6112011;13;3;9;1;8855,36;0;2971,46;5883,9;0;0;0;11;183;1081;5883,9;2971,46; ;0; ;8855,36;0;0;NO; ;;0;;0;;4;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031990;6;45;9,333333;420;99;0000001400;VARAS;0;;;0;;;47                                                                                                                                                                                                                                                                                                  ;11022011;1;22;183;ROTULADO                                           ;11022011;1;045-57992502;09022011;LAN CHILE;274995                    
