6122011;4510373;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;11082012;142;1;5;1;2311,13;0;0;2311,13;0;0;0;1;1;488;2311,13;74,61; ;0; ;0;4;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;450;5,135844;2311,13;61;;PEZA6V100;99;0000006000;UNIDAD;68;532;ACE;488                                                                                                                                                                                                                                                                                                          ;06122011;1;76;1;                                                     ;06122011;1;PEZA6V103;15112011;HAMMONIA MASSILIA;74428                
6122011;4511269;55;200;3;3279;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;499;OTROS PUERTOS ASIATI;325;VIETNAM;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;325;;14082012;142;1;5;1;53021,16;0;0;53021,16;0;0;0;1;1;17609;53021,16;4068,4; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;6;16254;3,262038;53021,16;61;;862984154;99;0000180600;UNIDAD;68;;SIN ACUERDO;17609                                                                                                                                                                                                                                                                        ;06122011;1;76;1;                                                     ;06122011;1;862984154;18112011;FRISIA LOGA;74322                      
6122011;4511272;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;499;OTROS PUERTOS ASIATI;325;VIETNAM;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;325;;14082012;142;1;5;1;8435,08;0;0;8435,08;0;0;0;1;1;2730;8435,08;648,4; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;2520;3,347254;8435,08;61;;862984154;99;0000033600;UNIDAD;68;;SIN ACUERDO;2730                                                                                                                                                                                                                                                                                     ;06122011;1;76;1;                                                     ;06122011;1;555557878;18112011;FRISIA LOGA;74322                      
6122011;4518961;39;200;3;3279;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;EVERGREEN LINE;225;96707720;8;EVERGREEN LINE;96707720;8;0;330;;19082012;142;1;5;1;47345,71;0;0;47345,71;0;0;0;1;1;12753;47345,71;1800; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;6;11772;4,021892;47345,71;61;;731100077069;99;0000164200;UNIDAD;68;;SIN ACUERDO;12753                                                                                                                                                                                                                                                                ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100077069;23112011;EVER DEVELOP;74620              
6122011;4519873;39;200;3;3279;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;17082012;142;1;5;1;28591,97;0;0;28591,97;0;0;0;1;1;7547;28591,97;1391,37; ;0; ;0;1;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;6;6966;4,104503;28591,97;61;;PEZA6VX00;68;532;ACE;99;0000111275;UNIDAD;7547                                                                                                                                                                                                                                                                                            ;06122011;1;76;1;                                                     ;06122011;1;PEZA6VX02;21112011;RIO EIDER;74813                        
6122011;4519875;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;17082012;142;1;5;1;7040,14;0;0;7040,14;0;0;0;1;1;2769;7040,14;516,66; ;0; ;0;2;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;2556;2,754358;7040,14;61;;PEZA6VX00;99;0000028400;UNIDAD;68;532;ACE;2769                                                                                                                                                                                                                                                                                                      ;06122011;1;76;1;                                                     ;06122011;1;PEZA6VX03;21112011;RIO EIDER;74813                        
6122011;4535739;48;200;3;917;100;9119;3;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;572;LONDRES;510;REINO UNIDO;AIR FRANCE;505;91750000;2;ECULINE CHILE S.A.;78556470;7;0;510;;28082012;13;3;11;1;851,56;0;567,56;284;0;0;0;1;21;84;284;567,56; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      FLORES FRESCAS~ S.G.2000-F~ PEONI;AS~ CORTADAS PARA RAMOS;;;;;;6031930;6;69,3;4,098124;284;68;800;AAPCCH-UE;0;;99 0000000710.000000 VARAS;0;;;84                                                                                                                                                                                                                                                                                                       ;06122011;1;22;21;ROTULADO                                            ;06122011;1;000000000000000000005770312060;29112011;AF;312467         
6122011;4539098;48;200;3;917;100;9119;3;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;ECULINE CHILE S.A.;78556470;7;0;225;;28082012;13;3;11;1;9392;0;3468,4;5923,6;0;0;0;1;357;1508;5923,6;3468,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      FLORES FRESCAS~ S.G.2000-F~ PEONI;AS~ CORTADAS PARA RAMOS;;;;;;6031930;6;1277;4,638684;5923,6;68;650;TLCCH-USA;0;;99 0000023480.000000 VARAS;64;a;VARIACION P/U;1508                                                                                                                                                                                                                                                                                    ;06122011;1;22;357;ROTULADO                                           ;06122011;1;000000000000000000004584108076;01122011;LA;319655         
7122011;4512419;48;200;3;14260;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30072012;13;1;2;1;3048;0;722,17;2325,83;0;0;0;1;1;160;2325,83;722,17; ;0; ;0;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIAS FRESCAS~ WARMERDAM-F~ OLE FAITHFULL~ PAEONIA;SPP.;;;;;;6031930;6;141;16,495248;2325,83;99;2540;PIEZAS;68;;SIN ACUERDO;0;;;160                                                                                                                                                                                                                                                                                                     ;07122011;1;80;1;ROTULADO                                             ;07122011;1;045-84072925;13112011;LAN CHILE;313343                    
7122011;4512420;48;200;3;14260;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;29072012;13;1;2;1;7600;0;1732,03;5867,97;0;0;0;1;3;404;5867,97;1732,03; ;0; ;0;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIAS FRESCAS~ SAN JOSE-F~ FESTIVA/KANSAS~ PAEONIA;SPP.;;;;;;6031930;6;363;16,165207;5867,97;99;0000008000;PIEZAS;68;;SIN ACUERDO;0;;;404                                                                                                                                                                                                                                                                                       ;07122011;1;80;3;ROTULADO                                             ;07122011;1;045-84072914;12112011;LAN CHILE;313126                    
