13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;4;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP;;;;;;;6031990;6;41;19,756098;810;99;0000002700;VARAS;0;;;0;;;51                                                                                                                                                                                                                                                                                                               ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;5;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP~;;;;;;;6031990;6;7;32,142857;225;99;0000000750;VARAS;0;;;0;;;10                                                                                                                                                                                                                                                                                                           ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~FLORES FRESCAS~ CHILFRESH-F~ PROTEAS~ CORTADAS PARA A;DORNO;;;;;;6031990;6;150;1,2;180;99;0000000600;VARAS;0;;;0;;;160                                                                                                                                                                                                                                                                                                        ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;7;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031990;6;194;4,917526;954;99;0000003180;VARAS;0;;;0;;;214                                                                                                                                                                                                                                                                                          ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;8;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .~;;;;;;;6031990;6;150;5,166667;775;99;0000000620;BUNCHES;0;;;0;;;160                                                                                                                                                                                                                                                                                                                          ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4167662;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;18122011;13;3;9;1;7943,08;0;3090,43;4852,65;0;0;0;9;169;1208;4852,65;3090,43; ;0; ;7943,08;0;0;NO; ;;0;;0;;9;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049100;6;27;8,101852;218,75;99;0000000175;RAMO;0;;;0;;;32                                                                                                                                                                                                                                                                                  ;13042011;1;22;169;ROTULADO                                           ;13042011;1;045-53721264;23032011;LAN CHILE;280333                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;100;7,71;771;99;0000002570;VARAS;68;;SIN ACUERDO;0;;;100                                                                                                                                                                                                                                                                                            ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031990;6;303;1,455446;441;99;0000001470;VARAS;0;;;0;;;303                                                                                                                                                                                                                                                                                                            ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;3;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031990;6;140;11,7;1638;99;0000005460;VARAS;0;;;0;;;140                                                                                                                                                                                                                                                                                                                   ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;4;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031990;6;28;6,428571;180;99;0000000600;VARAS;0;;;0;;;28                                                                                                                                                                                                                                                                                                     ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;5;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031990;6;7;8,571429;60;99;0000000200;VARAS;0;;;0;;;7                                                                                                                                                                                                                                                                                                      ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4175273;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;3;9;1;5323,86;0;1771,36;3552,5;0;0;0;6;130;636;3552,5;1771,36; ;0; ;5323,86;0;0;NO; ;;0;;0;;6;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049100;6;58;7,974138;462,5;99;0000000370;RAMO;0;;;0;;;58                                                                                                                                                                                                                                                                                      ;13042011;1;22;130;ROTULADO                                           ;13042011;1;045-53721286;26032011;LAN CHILE;281107                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;46;7,630435;351;99;0000001170;VARAS;68;;SIN ACUERDO;0;;;50                                                                                                                                                                                                                                                                                         ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;2;LISIANTHUS      ~ LISIANTHUS FRESCOS~ CHILFRESH-F~ 70-80CM~ LISIANTHUS;SP~;;;;;;6031990;6;37;8,108108;300;99;0000001000;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                         ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;3;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031990;6;269;1,927138;518,4;99;0000001728;VARAS;0;;;0;;;288                                                                                                                                                                                                                                                                                                         ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;4;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031990;6;64;11,953125;765;99;0000002550;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                                ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;5;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP~;;;;;;;6031990;6;25;34,8;870;99;0000002900;VARAS;0;;;0;;;30                                                                                                                                                                                                                                                                                                                 ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ PROTEAS~ CORTADAS PARA;ADORNO;;;;;;6031990;6;102;1,058824;108;99;0000000360;VARAS;0;;;0;;;112                                                                                                                                                                                                                                                                                                     ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;7;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031990;6;194;4,14433;804;99;0000002680;VARAS;0;;;0;;;214                                                                                                                                                                                                                                                                                             ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;8;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .~;;;;;;;6031990;6;144;5,121528;737,5;99;0000000590;BUNCHES;0;;;0;;;154                                                                                                                                                                                                                                                                                                                          ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4180542;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;24122011;13;3;9;1;7784,33;0;2780,43;5003,9;0;0;0;9;161;1028;5003,9;2780,43; ;0; ;7784,33;0;0;NO; ;;0;;0;;9;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049100;6;65;8,461538;550;99;0000000440;RAMO;0;;;0;;;70                                                                                                                                                                                                                                                                                       ;13042011;1;22;161;ROTULADO                                           ;13042011;1;045-53721290;29032011;LAN CHILE;280867                    
13042011;4182655;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;25122011;13;3;9;1;2474,8;0;644,8;1830;0;0;0;1;1;148;1830;644,8; ;0; ;2474,8;0;0;NO; ;;0;;0;;1;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031990;6;80;22,875;1830;99;0000006100;VARAS;68;;SIN ACUERDO;0;;;148                                                                                                                                                                                                                                                                                                             ;13042011;1;80;1;ROTULADO                                             ;13042011;1;045-53721312;30032011;LAN CHILE;281087                    
13042011;4192843;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;21122011;13;1;5;1;5757,5;0;0;5757,5;0;0;0;1;65;730;5757,5;1929,8; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;455;12,653846;5757,5;99;0000016250;VARAS;68;;SIN ACUERDO;0;;;730                                                                                                                                                                                                                                                                            ;13042011;1;22;65;ROTULADO                                            ;13042011;1;1179;05042011;LAN CHILE;282377                            
13042011;4192981;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;21122011;13;1;5;1;4730;0;0;4730;0;0;0;1;34;400;4730;1181; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;238;19,87395;4730;99;0000008500;VARAS;68;;SIN ACUERDO;0;;;400                                                                                                                                                                                                                                                                                          ;13042011;1;22;34;ROTULADO                                            ;13042011;1;045-53721360;05042011;LAN CHILE;281932                    
13042011;4196922;34;200;3;1300;100;13107;0;3188;0;0;905;VALPARAISO;5;F;1;217;MANZANILLO;216;MEXICO;HAPPAG LLOYD;515;80992000;3;LCL;96602750;9;0;216;;8012012;13;1;2;1;36121,8;0;14039;22082,8;0;0;0;1;3;34200;22082,8;14039; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS PARA SIEMBRA~ HORTIFRUT-F~ PLANTAS DE ARANDA;NOS~ 858 CAJACARTON (22);;;;;;6022000;10;34200;,645696;22082,8;68;700;TLCCH-M;64;a;VARIACION P/U;61;;92403233;34200                                                                                                                                                                                                                                                                                         ;13042011;1;76;3;                                                     ;13042011;1;LAVRVMJUP1365001;09042011;JUPITER;65132                   
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;60;8,35;501;99;0000001670;VARAS;68;;SIN ACUERDO;0;;;64                                                                                                                                                                                                                                                                                                               ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031990;6;141;1,702128;240;99;0000000800;VARAS;0;;;0;;;149                                                                                                                                                                                                                                                                                                                            ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;3;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031990;6;52;11,25;585;99;0000001950;VARAS;0;;;0;;;56                                                                                                                                                                                                                                                                                                                                     ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;4;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;19;34,736842;660;99;0000002200;VARAS;0;;;0;;;23                                                                                                                                                                                                                                                                                                                              ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;5;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031990;6;6;10;60;99;0000000200;VARAS;0;;;0;;;7                                                                                                                                                                                                                                                                                                                             ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;6;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO;;;;;;6031990;6;126;8,412698;1060;99;0000000530;RAMO;0;;;0;;;130                                                                                                                                                                                                                                                                                                ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4187638;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;27122011;13;3;9;1;4851;0;1395;3456;0;0;0;7;105;465;3456;1395; ;0; ;4851;0;0;NO; ;;0;;0;;7;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;32;10,9375;350;99;0000000280;RAMO;0;;;0;;;36                                                                                                                                                                                                                                                                                                          ;14042011;1;22;105;ROTULADO                                           ;14042011;1;045-53721345;01042011;LAN CHILE;281176                    
14042011;4192182;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;31122011;13;3;9;1;3976,18;0;1441,18;2535;0;0;0;6;61;543;2535;1441,18; ;0; ;3976,18;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;50;7,2;360;99;0000001200;VARAS;68;;SIN ACUERDO;0;;;53                                                                                                                                                                                                                                                                                                     ;14042011;1;22;61;ROTULADO                                            ;14042011;1;045-53721382;05042011;LAN CHILE;282377                    
14042011;4192182;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;31122011;13;3;9;1;3976,18;0;1441,18;2535;0;0;0;6;61;543;2535;1441,18; ;0; ;3976,18;0;0;NO; ;;0;;0;;2;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP;;;;;;;6031990;6;24;13,125;315;99;0000001050;VARAS;0;;;0;;;26                                                                                                                                                                                                                                                                                                                          ;14042011;1;22;61;ROTULADO                                            ;14042011;1;045-53721382;05042011;LAN CHILE;282377                    
14042011;4192182;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;31122011;13;3;9;1;3976,18;0;1441,18;2535;0;0;0;6;61;543;2535;1441,18; ;0; ;3976,18;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ PROTEAS~ CORTADAS PARAA;DORNO;;;;;;6031990;6;80;1,125;90;99;0000000300;VARAS;0;;;0;;;90                                                                                                                                                                                                                                                                                                                 ;14042011;1;22;61;ROTULADO                                            ;14042011;1;045-53721382;05042011;LAN CHILE;282377                    
14042011;4192182;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;31122011;13;3;9;1;3976,18;0;1441,18;2535;0;0;0;6;61;543;2535;1441,18; ;0; ;3976,18;0;0;NO; ;;0;;0;;4;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP;;;;;;6031990;6;153;3,72549;570;99;0000001900;VARAS;0;;;0;;;160                                                                                                                                                                                                                                                                                                    ;14042011;1;22;61;ROTULADO                                            ;14042011;1;045-53721382;05042011;LAN CHILE;282377                    
14042011;4192182;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;31122011;13;3;9;1;3976,18;0;1441,18;2535;0;0;0;6;61;543;2535;1441,18; ;0; ;3976,18;0;0;NO; ;;0;;0;;5;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .;;;;;;;6031990;6;152;4,851974;737,5;99;0000000590;BUNCHES;0;;;0;;;159                                                                                                                                                                                                                                                                                                                                 ;14042011;1;22;61;ROTULADO                                            ;14042011;1;045-53721382;05042011;LAN CHILE;282377                    
