2032011;4074670;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;22102011;13;3;9;1;9724,01;0;2767,26;6956,75;0;0;0;9;165;1031;6956,75;2767,26; ;0; ;9724,01;0;0;NO; ;;0;;0;;6;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:30-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;86;6,90407;593,75;99;475;RAMO;0;;;0;;;106                                                                                                                                                                                                                                                                                          ;02032011;1;22;165;ROTULADO                                           ;02032011;1;045-57992373;25012011;LAN CHILE;273261                    
2032011;4074670;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;22102011;13;3;9;1;9724,01;0;2767,26;6956,75;0;0;0;9;165;1031;6956,75;2767,26; ;0; ;9724,01;0;0;NO; ;;0;;0;;7;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO;;;;;;6031990;6;96;6;576;99;1920;VARAS;0;;;0;;;126                                                                                                                                                                                                                                                                                                     ;02032011;1;22;165;ROTULADO                                           ;02032011;1;045-57992373;25012011;LAN CHILE;273261                    
2032011;4074670;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;22102011;13;3;9;1;9724,01;0;2767,26;6956,75;0;0;0;9;165;1031;6956,75;2767,26; ;0; ;9724,01;0;0;NO; ;;0;;0;;8;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 5;0 - 80 CM;;;;;;6031990;6;17;17,647059;300;99;1000;VARAS;0;;;0;;;25                                                                                                                                                                                                                                                                                                      ;02032011;1;22;165;ROTULADO                                           ;02032011;1;045-57992373;25012011;LAN CHILE;273261                    
2032011;4074670;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;22102011;13;3;9;1;9724,01;0;2767,26;6956,75;0;0;0;9;165;1031;6956,75;2767,26; ;0; ;9724,01;0;0;NO; ;;0;;0;;9;LILIUM          ~ LILIUM FRESCAS~ CHILFRESH-F~ GRADO 90-100CM~ LILIUM;SPP;;;;;;6031910;6;50;3,12;156;99;520;VARAS;0;;;0;;;80                                                                                                                                                                                                                                                                                                                   ;02032011;1;22;165;ROTULADO                                           ;02032011;1;045-57992373;25012011;LAN CHILE;273261                    
3032011;4100816;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA;225;59029940;5;HARTRODT;84007300;9;0;515;;11122011;142;3;2;1;3890,82;0;156,9;3733,92;0;0;0;1;2;14;3733,92;156,9; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SONE MERICROM-F~ NERINES;;;;;;;6011090;6;10,57;353,256386;3733,92;99;0000017623;UNIDADES;64;B;VARIACION P/U;68;800;ACUERDO COMERCIAL;14                                                                                                                                                                                                                                                                                                       ;03032011;1;30;2;ROTULADO                                             ;03032011;1;006-7834 4582;11022011;DL;273860                          
3032011;4106362;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;331;;12112011;72;3;2;1;4433,03;0;2574,66;1858,37;0;0;0;3;57;647;1858,37;2574,66; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;350;4,149257;1452,24;68;820;AAEECH-JAP;0;;;0;;;509                                                                                                                                                                                                                                                                                           ;03032011;1;22;57;ROT.                                                ;03032011;1;006-52662374;15022011;DELTA AIR;275619                    
3032011;4106362;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;331;;12112011;72;3;2;1;4433,03;0;2574,66;1858,37;0;0;0;3;57;647;1858,37;2574,66; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ FRESCOS;;;;;;;6049100;6;40;2,769;110,76;0;;;0;;;0;;;58                                                                                                                                                                                                                                                                                                                                             ;03032011;1;22;57;ROT.                                                ;03032011;1;006-52662374;15022011;DELTA AIR;275619                    
3032011;4106362;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;331;;12112011;72;3;2;1;4433,03;0;2574,66;1858,37;0;0;0;3;57;647;1858,37;2574,66; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR.DE CORTE HYDRAN;GEA SP~ FRESCAS;;;;;;6031990;6;55;5,370364;295,37;0;;;0;;;0;;;80                                                                                                                                                                                                                                                                                                                 ;03032011;1;22;57;ROT.                                                ;03032011;1;006-52662374;15022011;DELTA AIR;275619                    
3032011;4108531;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;IBERIA;517;92116000;3;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;15112011;142;3;2;1;4570,17;0;1666,16;2904,01;0;0;0;1;89;656;2904,01;1666,16; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;270;10,755593;2904,01;68;800;AAPCCH-UE;0;;;0;;;656                                                                                                                                                                                                                                                                                       ;03032011;1;22;89;ROT.                                                ;03032011;1;075-83248395;18022011;IBERIA;275649                       
3032011;4113329;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;423;SEOUL;333;COREA DEL SUR;DELTA AIR;225;59072510;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;331;;20112011;13;3;2;1;3301,2;0;1598,2;1703;0;0;0;1;40;417;1703;1598,2; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR.DE CORTE HYDRAN;GEA SP~ FRESCAS;;;;;;6031990;6;250;6,812;1703;99;0000001703;UNIDADES;68;810;TLCCH-COR;0;;;417                                                                                                                                                                                                                                                                                     ;03032011;1;22;40;ROT.                                                ;03032011;1;006-52662385;23022011;DELTA AIR;276134                    
3032011;4120289;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;441;NARITA;331;JAPON;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;331;;24112011;72;3;2;1;5460,55;0;3904,6;1555,95;0;0;0;1;93;998;1555,95;3904,6; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;800;1,944938;1555,95;99;0000022320;UNIDADES;68;820;AAEECH-JAP;0;;;998                                                                                                                                                                                                                                                                                              ;03032011;1;22;93;ROT.                                                ;03032011;1;081-37899632;27022011;DELTA AIR;276528                    
3032011;4120373;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;IBERIA;517;92116000;3;PANALPINA;89170800;9;0;515;;21112011;142;3;2;1;4520,49;0;2694,32;1826,17;0;0;0;1;91;653;1826,17;2694,32; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;550;3,320309;1826,17;99;0000021840;UNIDADES;68;800;AAPCCH-UE;0;;;653                                                                                                                                                                                                                                                                                          ;03032011;1;22;91;ROT.                                                ;03032011;1;075-83244840;24022011;IBERIA;276453                       
3032011;4122555;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;HARTRODT;84007300;9;0;515;;26122011;142;1;2;1;69449,83;0;1717,14;67732,69;0;0;0;1;33;317,2;67732,69;1717,14; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SONE MERICROM-F~ LILIUM;;;;;;;6011011;6;226,77;298,684526;67732,69;99;0000395470;UNIDADES;64;B;VARIACION P/U;68;800;ACUERDO COMERCIAL;317,2                                                                                                                                                                                                                                                                                   ;03032011;1;30;33;ROTULADO                                            ;03032011;1;057-7028 1120;26022011;AF;275880                          
8032011;4088598;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;572;LONDRES;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;6042011;13;1;5;1;4230;0;0;4230;0;0;0;30;145;1983;4230;0; ;0; ;4230;0;0;NO; ;;0;;0;;8;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;60;12;720;99;0000000060;KILO NETO;0;;;0;;;60                                                                                                                                                                                                                                                                                             ;08032011;1;22;145;ROTULADO                                           ;08032011;1;04553687244;05022011;LA;266925                            
8032011;4088598;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;572;LONDRES;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;6042011;13;1;5;1;4230;0;0;4230;0;0;0;30;145;1983;4230;0; ;0; ;4230;0;0;NO; ;;0;;0;;8;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;60;12;720;99;0000000060;KILO NETO;0;;;0;;;60                                                                                                                                                                                                                                                                                             ;08032011;1;22;145;ROTULADO                                           ;08032011;2;04553687233;05022011;LA;266925                            
8032011;4129654;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;26112011;142;3;2;1;8433,83;0;1632,3;6801,53;0;0;0;1;52;481;6801,53;1632,3; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;350;19,432943;6801,53;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;481                                                                                                                                                                                                                                                              ;08032011;1;22;52;ROT.                                                ;08032011;1;006-78345971;01032011;DELTA AIR;276945                    
8032011;4133769;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;515;;28112011;142;3;2;1;13291,02;0;2701,5;10589,52;0;0;0;1;87;805;10589,52;2701,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;550;19,253673;10589,52;99;0000024080;VARAS;68;800;AAPCCH-UE;0;;;805                                                                                                                                                                                                                                                                                       ;08032011;1;22;87;ROT.                                                ;08032011;1;006-78345945;03032011;DELTA AIR;276947                    
9032011;4085271;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;3042011;13;1;2;1;5300;0;1039,45;4260,55;0;0;0;1;53;343;4260,55;1039,45; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;263,5;16,16907;4260,55;99;0000026500;STEMS;68;;SIN ACUERDO;0;;;343                                                                                                                                                                                                                                                                                              ;09032011;1;22;53;ROTULADO                                            ;09032011;1;045-57992454;02022011;LAN CHILE;274242                    
9032011;4090668;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;5042011;142;1;2;1;6989,37;0;1387;5602,37;0;0;0;1;67;442;5602,37;1387; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;341,5;16,405183;5602,37;99;0000033768;VARAS;68;;SIN ACUERDO;0;;;442                                                                                                                                                                                                                                                                                         ;09032011;1;22;67;ROTULADO                                            ;09032011;1;057-70279716;04022011;AIR FRANCE;270822                   
9032011;4092992;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032011;13;1;2;1;5720;0;892,3;4827,7;0;0;0;1;58;362;4827,7;892,3; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;275;17,555273;4827,7;99;0000028600;VARAS;68;;SIN ACUERDO;0;;;362                                                                                                                                                                                                                                                                                                      ;09032011;1;22;58;ROTULADO                                            ;09032011;1;045-57992491;07022011;LAN CHILE;272295                    
9032011;4094808;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;9042011;142;1;2;1;3651,17;0;895;2756,17;0;0;0;1;35;230;2756,17;895; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;177,5;15,527718;2756,17;99;0000017640;VARAS;68;;SIN ACUERDO;0;;;230                                                                                                                                                                                                                                                                                           ;09032011;1;22;35;ROTULADO                                            ;09032011;1;057-70279720;08022011;AIR FRANCE;275200                   
9032011;4096409;55;200;3;4095;100;10304;0;3188;0;0;949;PINO HACHADO(LIUCURA;10;F;7;261;OTROS PUERTOS DE ARG;224;ARGENTINA;TRANSPORTES RODRIGUEZ S.A.;997;96817920;9;TRANSPORTES RODRIGUEZ S.A.;96817920;9;0;224;;7112011;142;3;5;1;17110,79;0;0;17110,79;0;0;0;1;25;21548;17110,79;3950; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;19890;,860271;17110,79;59;;NO SE REQUIERE FITOSANITARIO;68;500;ACEM;99;0000001105;CAJAS;21548                                                                                                                                                                                                                    ;09032011;1;80;25;S/M                                                 ;09032011;1;CL01811;10022011;;                                        
