7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJES DE LEUCADENDRON~ FLORICULTURA NOVAZEL-F~ FR;ESCOS~ CAJAS~;;;;;;6049100;6;5568;5,794688;32264,82;99;0000075930;VARAS;61;;7140377730;68;820;AAEECH-JAP;6168                                                                                                                                                                                                                                                                                            ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FOLLAJE DE  PIMIENTO~ FLORICULTURA NOVAZEL-F~   FALS;O PIMIENTO FRESCOS~ CAJAS~;;;;;;6049900;6;1000;10,44198;10441,98;99;0000070000;VARAS;0;;;0;;;1260                                                                                                                                                                                                                                                                                                        ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FOLLAJE FRESCO~ FLORICULTURA NOVAZEL-F~ FOLLAJE DE R;USCUS FRESCO~ CAJAS~;;;;;;6049100;6;500;12,94348;6471,74;99;0000023520;VARAS;0;;;0;;;620                                                                                                                                                                                                                                                                                                                 ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ MUSGO~ FLORICULTURA NOVAZEL-F~ MUSGO  (MACROMITRIUM/;ESFANGINEO) CAJAS~;;;;;;6041000;6;210;3,649143;766,32;99;0000000700;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;0;;;250                                                                                                                                                                                                                                                                                       ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ LIQUEN~ FLORICULTURA NOVAZEL-F~ SECO~CAJAS~;;;;;;;6041000;6;100;7,6632;766,32;99;0000000700;VARAS;0;;;0;;;115                                                                                                                                                                                                                                                                                                                                                 ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4252583;34;200;3;4492;100;13101;0;3188;0;0;905;VALPARAISO;4;F;1;444;YOKOHAMA;331;JAPON;N.Y.K. LINE;331;96602750;9;GEODIS WILSON;33333333;3;0;331;;9022012;13;3;2;1;57469,4;0;4600;52869,4;0;0;0;6;1;8673;52869,4;4600; ;0; ;0;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ RAMAJE DE MIMBRE~ FLORICULTURA NOVAZEL-F~ MIMBRE~CAJ;AS~;;;;;;6041000;6;200;10,7911;2158,22;99;0000013800;VARAS;0;;;0;;;260                                                                                                                                                                                                                                                                                                                                   ;07062011;1;75;1;                                                     ;07062011;1;92100-110500038;15052011;NYK GALAXY;67567                 
7062011;4254333;48;200;3;10721;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;HARTRODT;84007300;9;0;225;;13032012;13;1;5;1;959,07;0;0;959,07;0;0;0;4;2;40;959,07;311,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ ZANTEDESCHIA SPP.;;;;;;;6011013;6;19,06;,429171;8,18;99;0000004937;UNIDADES;64;A;VARIACION P/U;68;650;ACUERDO COMERCIAL;20,98                                                                                                                                                                                                                                                                                                      ;07062011;1;40;2;ROTULADO                                             ;07062011;1;045-5385 5023;13052011;LA;285584                          
7062011;4254333;48;200;3;10721;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;HARTRODT;84007300;9;0;225;;13032012;13;1;5;1;959,07;0;0;959,07;0;0;0;4;2;40;959,07;311,4; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ ZANTEDESCHIA SPP.;;;;;;;6011013;6;14,17;46,602682;660,36;99;0000003669;UNIDADES;68;650;ACUERDO COMERCIAL;0;;;15,59                                                                                                                                                                                                                                                                                                                 ;07062011;1;40;2;ROTULADO                                             ;07062011;1;045-5385 5023;13052011;LA;285584                          
7062011;4254333;48;200;3;10721;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;HARTRODT;84007300;9;0;225;;13032012;13;1;5;1;959,07;0;0;959,07;0;0;0;4;2;40;959,07;311,4; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ ZANTEDESCHIA SPP.;;;;;;;6011013;6;3,02;93,221854;281,53;99;0000000782;UNIDADES;68;650;ACUERDO COMERCIAL;0;;;3,32                                                                                                                                                                                                                                                                                                                   ;07062011;1;40;2;ROTULADO                                             ;07062011;1;045-5385 5023;13052011;LA;285584                          
7062011;4254333;48;200;3;10721;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;HARTRODT;84007300;9;0;225;;13032012;13;1;5;1;959,07;0;0;959,07;0;0;0;4;2;40;959,07;311,4; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ ZANTEDESCHIA SPP.;;;;;;;6011013;6;,1;90;9;99;0000000025;UNIDADES;68;650;ACUERDO COMERCIAL;0;;;,11                                                                                                                                                                                                                                                                                                                                  ;07062011;1;40;2;ROTULADO                                             ;07062011;1;045-5385 5023;13052011;LA;285584                          
7062011;4261754;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;115367,07;0;5344,01;110023,06;0;0;0;1;1;21600;110023,06;4963,87; ;380,14; ;115367,07;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18884;5,826258;110023,06;99;0000018884;KG;61;;1SCLES3184;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                            ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922076;23052011;BAHIA BLANCA;67658              
7062011;4261835;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;115003,97;0;5343,45;109660,52;0;0;0;1;1;21600;109660,52;4963,87; ;379,58; ;115003,97;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18936;5,791113;109660,52;99;0000018936;KG;61;;1SCLES3187;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                            ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922060;23052011;BAHIA BLANCA;67658              
7062011;4261912;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;115024,72;0;5343,51;109681,21;0;0;0;1;1;21600;109681,21;4963,87; ;379,64; ;115024,72;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18936;5,792206;109681,21;99;0000018936;KG;61;;1SCLES3185;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                            ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922078;23052011;BAHIA BLANCA;67658              
7062011;4261973;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;141352,07;0;5430,06;135922,01;0;0;0;1;1;21600;135922,01;4963,87; ;466,19; ;141352,07;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18884;7,197734;135922,01;99;0000018884;KG;61;;1SCLES3188;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                            ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922080;23052011;BAHIA BLANCA;67658              
7062011;4262681;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;98669,56;0;5284,09;93385,47;0;0;0;1;1;20100;93385,47;4963,85; ;320,24; ;98669,56;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO~;;;;;;6011012;6;17530;5,32718;93385,47;99;0000017530;KG;61;;1SCLES3191;68;800;AAPCCH-UE;20100                                                                                                                                                                                                                                                                 ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922074;23052011;BAHIA BLANCA;67658              
7062011;4262708;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;99294,1;0;5288,45;94005,65;0;0;0;1;1;21600;94005,65;4963,87; ;324,58; ;99294,1;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18936;4,964388;94005,65;99;0000018936;KG;61;;1SCLES3189;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                                   ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922079;23052011;BAHIA BLANCA;67658              
7062011;4262732;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;1;18;1;110794,76;0;5327,66;105467,1;0;0;0;1;1;21600;105467,1;4963,87; ;363,79; ;110794,76;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18858;5,592698;105467,1;99;0000018858;KG;61;;1SCLES3186;68;800;AAPCCH-UE;21600                                                                                                                                                                                                                                                               ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922075;23052011;BAHIA BLANCA;67658              
7062011;4262974;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17022012;142;3;18;1;35106,66;0;5076,45;30030,21;0;0;0;1;1;18018;30030,21;4963,87; ;112,58; ;35106,66;1;2;SI; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;16632;1,805568;30030,21;99;0000016632;KG;61;;1SCLES3192;68;800;AAPCCH-UE;18018                                                                                                                                                                                                                                                                 ;07062011;1;76;1;                                                     ;07062011;1;SUDUB16019922103;23052011;BAHIA BLANCA;67658              
8062011;4242120;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;20012012;13;1;5;1;8745;0;0;8745;0;0;0;1;60;697;8745;1831,37; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;~;;;;;6031990;6;630;13,880952;8745;99;0000015800;VARAS;68;;SIN ACUERDO;0;;;697                                                                                                                                                                                                                                                                                     ;08062011;1;22;60;ROTULADO                                            ;08062011;1;045-53721570;05052011;LAN CHILE;285242                    
8062011;4263444;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;3022012;13;1;5;1;4452;0;0;4452;0;0;0;1;32;340;4452;1052; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;320;13,9125;4452;99;0000008000;STEMS;68;;SIN ACUERDO;0;;;340                                                                                                                                                                                                                                                                                           ;08062011;1;22;32;ROTULADO                                            ;08062011;1;045-53721673;19052011;LAN CHILE;286547                    
8062011;4267893;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;IBERIA;92116000;3;0;517;5.0;17092011;142;1;2;1;43354,4;0;5538,21;37816,19;0;0;0;1;4;2391;37816,19;5538,21; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE OLIVO~ AGROMILLORA-F~ VAR ARBEQUINA~ VIVA;S DE FRUTOS COMESTIBLES;;;;;;6022000;10;168480;,224455;37816,19;99;0000168480;UNIDAD;68;800;AAPCCH-UE;64;a;VARIACION P/U;2391                                                                                                                                                                                                                                                                      ;08062011;1;80;4;ROTULADO                                             ;08062011;1;075-83243882;25052011;IB;286901                           
8062011;4267894;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;20;R;4;264;MENDOZA;224;ARGENTINA;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;224;2.0;19072011;13;1;2;1;4875;0;404,4;4470,6;0;0;0;1;4;261;4470,6;404,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVOS VAR ARBEQUINA~ VIV;AS DE FRUTOS COMESTIBLES;;;;;;6022000;10;19500;,229262;4470,6;99;0000019500;UNIDAD;68;500;ACEM;64;a;VARIACION P/U;261                                                                                                                                                                                                                                                                                   ;08062011;1;80;4;ROTULADO                                             ;08062011;1;045-53785900;26052011;LA;287376                           
8062011;4271466;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;9022012;13;1;5;1;5286;0;0;5286;0;0;0;1;38;353;5286;1079,95; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;266;19,87218;5286;99;0000009500;STEMS;68;;SIN ACUERDO;0;;;353                                                                                                                                                                                                                                                                                       ;08062011;1;22;38;ROTULADO                                            ;08062011;1;045-53721721;25052011;LAN CHILE;287365                    
8062011;4276419;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;21022012;13;1;11;1;141040;0;10000;131040;0;0;0;1;26;19294,08;131040;10000; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ AROMA;S~ (FRESA);;;;;;6029000;6;18071,04;7,251381;131040;68;500;ACEM;0;;;0;;;19294,08                                                                                                                                                                                                                                                                                          ;08062011;1;80;26;LLAHUEN                                             ;08062011;1;CL.909.001656;27052011;;                                  
8062011;4276477;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TRANSPORTE LOS MORROS;997;78775410;4;TRANSPORTES MORROS LTDA;78775410;4;0;220;;21022012;13;1;11;1;141040;0;10000;131040;0;0;0;1;26;18720;131040;10000; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ AROMA;S~ (FRESA);;;;;;6029000;6;17496,96;7,489301;131040;68;500;ACEM;0;;;0;;;18720                                                                                                                                                                                                                                                                                                ;08062011;1;80;26;LLAHUEN                                             ;08062011;1;CL.909.001658;27052011;;                                  
8062011;4277022;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;27072011;142;1;2;1;5667,56;0;1555,6;4111,96;0;0;0;1;57;468;4111,96;1555,6; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 47~ FREESIAS;P;;;;;;6031990;6;382,5;10,750222;4111,96;99;28728;STEMS;68;;SIN ACUERDO;0;;;468                                                                                                                                                                                                                                                                                           ;08062011;1;22;57;ROTULADO                                            ;08062011;1;057-70284782;28052011;AIR FRANCE;287061                   
8062011;4278079;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;20;R;4;264;MENDOZA;224;ARGENTINA;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;224;2.0;26072011;13;1;2;1;4680;0;360;4320;0;0;0;1;4;271;4320;360; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVOS VAR ARBEQUINA~ VIV;AS DE FRUTOS COMESTIBLES;;;;;;6022000;10;18720;,230769;4320;99;0000018720;UNIDAD;68;500;ACEM;64;a;VARIACION P/U;271                                                                                                                                                                                                                                                                                             ;08062011;1;80;4;ROTULADO                                             ;08062011;1;045-53785911;31052011;LA;287891                           
